"","ID","Longitude","Latitude","X","Y","start_loc1","Phillips Arm","Lees Bay","Cliff Bay","Conville Bay","Dunsterville","Port Elizabeth","Larsen Island","Okisollo","Yellow Island","Vantage","St Vincent Bay","Glacial Creek","Raza Island","Venture Point","Salten","Bickley Bay","Thurlow","Sonora Point","Brougham Point","Kunechin","Site 9","Doctor Bay","Cypress Harbour","Swanson","Arrow Pass","Midsummer","Read Island","Frederick Arm","Newcomb","Hardy Bay","Sir Edmund Bay","Cyrus Rock","Upper Retreat","Site 13","Young Pass","Chancellor Channel","Cecil Island","Wicklow Point","Glacier Falls","Shelter Pass","Maude Island","Barnes Bay","Lochalsh Bay","Bell Island","Sargeaunt Pass","Shaw Point","Burdwood","Potts Bay","Far Side","Egerton Creek","Raynor","Doyle Island","Duncan Island","Althorpe","Wehlis Bay","Simmonds Point","Shelter Bay","Marsh Bay","Robertson","Brent Island","Jackson Passage","Hardwicke","Doctor Islets","Humphrey Rock","Kid Bay","Culloden","Ahlstrom","Goat Cove","Noo-la","Wa-kwa","Sheep Passage","Lime Point","Ghi ya","Wanx talis","Tsa-ya","Cougar","Alexander","Jackson Pass","Middle Point","Conville Point"
"22","samp_loc21",-131.005,53.486,-131.005,53.486,747567.09880258,540648.40163668,514385.608934938,442710.695203975,566354.002039177,570268.139782619,451307.377112211,441785.731979137,545108.999178972,557222.795900018,683229.076468189,665499.875163053,697919.910279749,568171.117957729,543409.029242313,689754.765425023,536233.311503723,543651.853305861,545107.18209008,538778.910395387,691304.776981644,695745.414249159,588842.843412962,431335.586011943,436535.922288276,434007.779510101,436631.327886752,569287.168902237,545830.797869439,695379.088004416,391242.028391491,436686.56056689,556155.306743839,439713.683514358,688189.616100972,540841.583451662,517013.52126549,427883.386687019,430545.151317654,457051.244827683,375766.036922521,425020.399610597,549335.958040109,227018.133032453,379433.488538142,469112.451106365,500065.891721093,444374.016874611,439853.173107155,544481.349050756,545849.802677836,387732.1141214,382451.72364855,379074.799242699,505336.462906866,414541.964327636,416725.616610533,370976.207836815,381369.1844433,375189.699990165,542548.88277447,224169.039333262,509437.828288193,461485.109198442,467721.893740304,222428.196048565,659677.161661894,655460.851843981,222775.907916138,461604.826528843,461890.123844316,228309.066532857,227373.750062938,357111.661834042,359227.71050521,461007.373850769,229009.65183312,233788.177568052,224306.960835879,561716.473902708,565351.520015079
"23","samp_loc22",-131.218,54.433,-131.218,54.433,841566.459507079,634647.762341178,608384.969639436,536710.055908473,660353.362743675,664267.500487118,545306.737816709,535785.092683635,639108.359883471,651222.156604516,777228.437172687,759499.235867551,791919.270984247,662170.478662228,637408.389946811,783754.126129521,630232.672208221,637651.21401036,639106.542794578,632778.271099885,785304.137686142,789744.774953658,682842.204117461,525334.946716441,530535.282992774,528007.140214599,530630.68859125,663286.529606735,639830.158573937,789378.448708914,485997.615850905,530685.921271388,650154.667448337,533713.044218856,782188.97680547,634840.944156161,611012.881969988,521882.747391517,524544.512022152,551050.605532181,470028.922551983,519019.760315095,643335.318744607,302181.58718101,474040.706217752,563111.811810862,594065.252425591,538373.377579108,533852.533811653,638480.709755254,639849.163382334,481731.474825898,477000.039154938,473899.448229177,599335.823611364,508541.325032133,510724.977315031,464975.568541313,475368.545147798,469189.060694663,636548.243478968,299335.492498112,603437.188992691,555484.46990294,561721.254444802,269935.25811006,753676.522366392,749460.212548479,270282.969977633,555604.187233341,555889.484548814,275816.128594352,274880.812124433,453537.080778583,455029.097183689,555006.734555266,276516.713894615,281295.239629547,299471.362150604,655715.834607206,659350.880719577
"24","samp_loc23",-131.398,54.443,-131.398,54.443,847870.332699202,640951.635533301,614688.842831559,543013.929100596,666657.235935798,670571.373679241,551610.611008832,542088.965875758,645412.233075594,657526.029796639,783532.31036481,765803.109059674,798223.14417637,668474.351854351,643712.263138934,790057.999321644,636536.545400344,643955.087202483,645410.415986701,639082.144292008,791608.010878265,796048.648145781,689146.077309584,531638.819908564,536839.156184897,534311.013406722,536934.561783373,669590.402798858,646134.03176606,795682.321901038,492301.489043028,536989.794463511,656458.54064046,540016.917410979,788492.849997594,641144.817348284,617316.755162111,528186.62058364,530848.385214275,557354.478724304,476332.795744106,525323.633507218,649639.19193673,312589.013074774,480344.579409875,569415.685002985,600369.125617714,544677.250771231,540156.407003776,644784.582947377,646153.036574457,488035.348018021,483303.912347061,480203.3214213,605639.696803487,514845.198224257,517028.850507154,471279.441733436,481672.418339921,475492.933886786,642852.116671091,309742.918391876,609741.062184814,561788.343095063,568025.127636925,280342.684003824,759980.395558515,755764.085740602,280690.395871397,561908.060425464,562193.357740937,286223.554488116,285288.238018197,459840.953970706,461332.970375812,561310.60774739,286924.139788379,291702.665523311,309878.788044368,662019.707799329,665654.7539117
"25","samp_loc24",-132.545,53.042,-132.545,53.042,806273.001031465,599354.303865564,573091.511163822,502498.691183617,625059.904268061,628974.042011504,511076.634164175,501059.288070791,603814.901407857,615928.698128902,741934.978697073,724205.777391937,756625.812508633,626877.020186614,602114.931471197,748460.667653907,594939.213732607,602357.755534746,603813.084318964,597484.812624271,750010.679210528,754451.316478044,647548.745641847,491123.581991585,495708.724018565,493792.199631904,496302.49078379,627993.071131121,604536.700098323,754084.9902333,444000.271946615,496474.556546532,614861.208972723,499501.679494001,746895.518329856,599547.485680547,575719.423494374,487671.382666662,490333.147297296,516839.240807325,432236.313725554,484808.39559024,608041.860268993,348540.66454563,433725.897155159,528900.447086007,558771.793949977,504162.012854253,499561.764521736,603187.25127964,604555.70490672,447528.293800939,436799.260638936,432661.550944687,564042.36513575,474329.960307278,476513.612590175,431145.342752524,441128.953869269,434799.273615977,601254.785003354,345691.570846439,568143.730517077,521273.105178084,527509.889719946,372716.193521593,718383.063890778,714166.754072865,370777.485697509,521125.983055296,521659.38089628,378607.251644237,377395.564383465,404579.056750402,407565.967212557,520776.630902733,363572.254415492,358974.830105972,345829.492349057,620422.376131592,624057.422243963
"26","samp_loc25",-129.137,51.397,-129.137,51.397,502000.975288366,295082.278122465,268819.485420723,198326.771589106,320787.878524962,324702.016268405,206847.779913697,196781.238487899,299542.875664758,311656.672385803,437662.952953974,419933.751648838,452353.786765534,322604.994443515,297842.905728098,444188.641910808,290667.187989508,298085.729791647,299541.058575865,293212.786881172,445738.653467429,450179.290734945,343276.719898748,186951.662397073,191430.746071052,189623.589616825,192048.4113375,323721.045388022,300264.674355224,449812.964490202,140289.339246315,192302.63695202,310589.183229625,195329.759899489,442623.492586758,295275.459937448,271447.397751275,183499.46307215,186161.227702784,212667.321212813,127958.322358675,180636.475995728,303769.834525894,141492.572436794,129488.53884587,224728.527491495,254499.768206878,199990.093259741,195313.770555167,298915.225536541,300283.679163622,143348.195329135,132561.902329646,128424.192635398,259770.339392651,170158.040712766,172341.692995663,127051.110947703,136943.874784069,130620.675707685,296982.759260255,138643.478737603,263871.704773978,217101.185583572,223337.970125434,165668.101412757,414111.038147679,409894.728329766,163729.393588673,216853.009847373,217430.526645802,171559.159535401,170347.472274629,100868.124050101,103855.034512257,216547.776652255,156524.162306656,151926.737997136,138781.400240221,316150.350388493,319785.396500864
"27","samp_loc26",-128.907,51.328,-128.907,51.328,484239.994243197,277321.297077297,251058.504375555,180586.362145779,303026.897479794,306941.035223237,189092.759803435,179017.689815374,281781.89461959,293895.691340635,419901.971908806,402172.77060367,434592.805720366,304844.013398347,280081.92468293,426427.66086564,272906.20694434,280324.748746479,281780.077530697,275451.805836004,427977.672422261,432418.309689777,325515.73885358,169211.252953746,173667.366809982,171881.694688793,174288.518240924,305960.064342854,282503.693310056,432051.983445034,122749.247780768,174562.227508693,292828.202184457,177589.350456162,424862.51154159,277514.478892279,253686.416706107,165759.053628823,168420.818259457,194926.911769486,110194.960026885,162896.066552401,286008.853480726,144178.294164996,111741.806844614,206988.118048168,236738.78716171,182249.683816414,177555.017546973,281154.244491373,282522.698118453,125608.178843543,114815.17032839,110677.460634142,242009.358347483,152417.631269439,154601.283552336,109336.863865983,119202.679989456,112882.035947694,279221.778215087,141329.200465805,246110.72372881,199360.776140245,205597.560682107,168369.863795578,396350.057102511,392133.747284598,166431.155971494,199089.731940836,199675.50653554,174260.921918222,173049.23465745,83328.0325845546,86314.94304671,198792.756541993,159225.924689477,154628.500379957,141467.121968422,298389.369343325,302024.415455696
"28","samp_loc27",-128.76,51.29,-128.76,51.29,473187.056238303,266268.359072403,240005.566370661,169498.487743766,291973.9594749,295888.097218343,178008.633084063,167952.837078709,270728.956614696,282842.753335741,408849.033903912,391119.832598776,423539.867715472,293791.075393453,269028.986678036,415374.722860746,261853.268939446,269271.810741585,270727.139525803,264398.86783111,416924.734417367,421365.371684883,314462.800848686,158123.378551733,162604.081593312,160793.954387749,163208.451176282,294907.12633796,271450.755305162,420999.04544014,111790.405182866,163474.35310668,281775.264179563,166501.476054149,413809.573536696,266461.540887385,242633.478701213,154671.17922681,157332.943857444,183839.037367474,99132.927201856,151808.192150388,274955.915475832,146354.819675036,100724.159670018,195900.243646155,225685.849156816,171161.809414401,166473.689449709,270101.306486479,271469.76011356,114520.262470672,103797.523153794,99659.8134595459,230956.420342589,141329.756867426,143513.409150323,98251.9354493387,108114.823938002,101794.074368614,268168.840210193,143505.725975845,235057.785723916,188272.901738232,194509.686280094,170600.241945818,385297.119097617,381080.809279704,168661.534121734,188017.118614642,188591.379816168,176491.300068462,175279.61280769,72589.645611227,75576.5560733825,187708.629822621,161456.302839717,156858.878530197,143643.647478462,287336.431338431,290971.477450802
"29","samp_loc28",-127.933,51.021,-127.933,51.021,408047.546264152,201128.849098251,174866.056396509,104720.362113426,226834.449500748,230748.587244191,113012.900638582,102821.613001093,205589.446640544,217703.243361589,343709.52392976,325980.322624625,358400.357741321,228651.565419301,203889.476703884,350235.212886594,196713.758965294,204132.300767433,205587.629551651,199259.357856959,351785.224443215,356225.861710731,249323.290874534,93345.2529213936,97470.1471026529,95944.1651772842,98157.3285683363,229767.616363808,206311.24533101,355859.535465988,46889.1309375837,98696.2274763405,216635.754205411,101723.303026841,348670.063562544,201322.030913234,177493.968727062,89893.0535964701,92554.8182271044,119060.911737134,33998.1151656004,87030.0665200481,209816.40550168,180944.042771383,35790.3311395118,131122.118015815,160546.339182665,106383.683784061,101436.157585959,204961.796512327,206330.250139408,49846.9480819368,38873.8060189924,34758.539214264,165816.910368438,76551.6312370861,78735.2835199832,34144.7516824152,43430.3692918676,37204.0053839543,203029.330236041,178094.949072191,169918.275749765,123494.776107892,129731.560649755,205248.51208412,320157.609123465,315941.299305553,203309.804260036,122909.893509194,123595.647370687,211139.570206764,209927.882945992,16961.8284088206,14551.200044978,122712.89737714,196104.572978019,191507.148668499,178232.870574809,222196.921364279,225831.96747665
"30","samp_loc29",-127.754,50.955,-127.754,50.955,393505.096055881,186586.39888998,160323.606188238,90505.3153339571,212291.999292477,216206.13703592,98597.3291719744,88301.8719350089,191046.996432273,203160.793153318,329167.073721489,311437.872416353,343857.907533049,214109.11521103,189347.026495613,335692.762678323,182171.308757023,189589.850559162,191045.17934338,184716.907648687,337242.774234944,341683.41150246,234780.840666263,79130.2061419248,82947.276596745,81626.0548180135,83708.0717673886,215225.166155537,191768.795122739,341317.085257717,32705.7543056422,84481.1806968717,202093.30399714,87487.9580415412,334127.613354273,186779.580704963,162951.518518791,75678.0068170013,78336.8616159866,104845.864957665,19497.4941424248,72815.0197405793,195273.955293409,192028.820179502,21346.9320107914,116904.161404697,146003.888974394,92165.7271729433,86995.0091589052,190419.346304056,191787.799931137,35864.8342759699,24437.1585030597,20541.9369384929,151274.460160166,62336.5844576173,64520.2367405144,21059.3192938187,29453.0425527635,23438.8793063796,188486.88002777,189179.72648031,155375.825541494,109276.819496775,115513.604038637,216333.289492239,305615.158915194,301398.849097282,214394.581668155,108413.145874909,109155.584268997,222224.347614883,221012.660354111,15818.9735388639,12474.6887240638,108297.325910532,207189.350386138,202591.926076618,189317.647982928,207654.471156008,211289.517268379
"31","samp_loc30",-127.529,50.854,-127.529,50.854,374336.130820421,167417.433654521,141154.640952779,72709.1518074117,193123.034057018,197037.171800461,79865.8863212729,69218.8126475774,171878.031196814,183991.827917859,309998.10848603,292268.907180894,324688.94229759,194940.14997557,170178.061260154,316523.797442864,163002.343521564,170420.885323703,171876.214107921,165547.942413228,318073.808999485,322514.446267001,215611.875430803,61334.0426153794,63860.141447966,63217.044421585,64889.6796634768,196056.200920078,172599.82988728,322148.120022257,14487.6220211404,66685.0171703263,182924.33876168,69336.3060724219,314958.648118813,167610.615469503,143782.553283331,57881.8432904559,60336.1501234843,87049.7014311196,3910.96250325148,55018.8562140339,176104.99005795,209024.569009639,2473.01032685486,98829.3330933868,126834.923738934,74165.015680441,68194.4571066541,171250.381068597,172618.834695677,19853.9588190968,5292.73154244121,4273.43042847108,132105.494924707,44540.4209310719,46724.073213969,13449.211200372,14336.1903656913,11423.3248104726,169317.914792311,206175.475310448,136206.860306034,91201.9911854641,97438.7757273263,233329.038322377,286446.193679735,282229.883861822,231390.330498293,89404.4258524161,90146.8642465042,239220.096445021,238008.409184249,29709.5541134639,26850.1202986507,89565.8830598304,224185.099216276,219587.674906756,206313.396813066,188485.505920549,192120.55203292
