fish_id,dfo,fac_code,genbc,ahc,fish,v6,farm_dx1,farm_dx2,farm_dx3,Company,Farm,size,type,coll_date,year,sw_entry,sw_transfer,quarter,carcass_sum,km_result,pcr_ihnv,pcr_ipnv,pcr_isav,pcr_vhsv,pcr_prs,pcr_sav,pcr_toti,vcm,bkd,wu,furunculosis,mouth_rot,vibriosis,photobacteriosis,listonelliosis,hks,jaundice,ricketsiosis,loma,anemia,ik_comment,hf_commment,path_comment,ns_mbd,ns_ahs,ns_vpt,ns_gif,ns_vwf,ns_bhm,ns_mrt,heart_peri,heart_myo,liver_cong,liver_nec,liver_itis,spleen_cong,spleen_ellipnec,spleen_wpulpitis,spleen_capprolif,kid_itis,kid_osis,kid_inthplasia,kid_nec,kid_glomitis,pancreatitis,enteritis,cns_itis,cns_malacia,cns_gliosis,cns_cong,cns_msporidia,gill_itis,gill_cong,gil_prolif,skinmus_itisnec,nud,chip,geneticsassignednumber,avgct_hkg,hkgalert,stddevoffamctvic_hkg,sumlowctfails,assayrepsdalert,Arena,ASPV,COV,CTV,MitoV,Ortho,ReoV,SmallUK,Toti,avgct_prv,avgct_ae_hyd,avgct_ae_sal,avgct_aspv,avgct_c_b_cys,avgct_ce_sha,avgct_cr_sal,avgct_de_sal,avgct_fa_mar,avgct_fl_psy,avgct_gy_sal,avgct_ic_hof,avgct_ic_mul,avgct_ihnv,avgct_ipnv,avgct_isav7,avgct_isav8,avgct_ku_thy,avgct_lo_sal,avgct_my_arc,avgct_my_cer,avgct_my_ins,avgct_na_sal,avgct_ne_per,avgct_nu_sal,avgct_omv,avgct_pa_kab,avgct_pa_min,avgct_pa_pse,avgct_pa_ther,avgct_pch_sal,avgct_pisck_sal,avgct_pmcv,avgct_prv,avgct_pspv,avgct_re_sal,avgct_rlo,avgct_sav,avgct_sch,avgct_sp_des,avgct_sp_sal,avgct_te_bry,avgct_ven,avgct_ver,avgct_vhsv,avgct_vi_ang,avgct_vi_sal,,,,,calc_ae_hyd,calc_ae_sal,calc_aspv,calc_c_b_cys,calc_ce_sha,calc_cr_sal,calc_de_sal,calc_fa_mar,calc_fl_psy,calc_gy_sal,calc_ic_hof,calc_ic_mul,calc_ihnv,calc_ipnv,calc_isav7,calc_isav8,calc_ku_thy,calc_lo_sal,calc_my_arc,calc_my_cer,calc_my_ins,calc_na_sal,calc_ne_per,calc_nu_sal,calc_omv,calc_pa_kab,calc_pa_min,calc_pa_pse,calc_pa_ther,calc_pch_sal,calc_pisck_sal,calc_pmcv,calc_prv,calc_pspv,calc_re_sal,calc_rlo,calc_sav,calc_sch,calc_sp_des,calc_sp_sal,calc_te_bry,calc_ven,calc_ver,calc_vhsv,calc_vi_ang,calc_vi_sal,dup,ae_hyd_call,ae_sal_call,aspv_call,c_b_cys_call,ce_sha_call,cr_sal_call,de_sal_call,fa_mar_call,fl_psy_call,gy_sal_call,ic_hof_call,ic_mul_call,ihnv_call,ipnv_call,isav7_call,isav8_call,ku_thy_call,lo_sal_call,my_arc_call,my_cer_call,my_ins_call,na_sal_call,ne_per_call,nu_sal_call,omv_call,pa_kab_call,pa_min_call,pa_pse_call,pa_ther_call,pch_sal_call,pisck_sal_call,pmcv_call,prv_call,pspv_call,re_sal_call,rlo_call,sav_call,sch_call,sp_des_call,sp_sal_call,te_bry_call,ven_call,ver_call,vhsv_call,vi_ang_call,vi_sal_call,_merge,salmon,salmon2,coll_date1,sw_entry1,time_sea,month_sea,month_sea6,month_sea4,heart_peri1,heart_myo1,liver_cong1,liver_nec1,liver_itis1,spleen_cong1,spleen_ellipnec1,spleen_wpulpitis1,spleen_capprolif1,kid_itis1,kid_osis1,kid_inthplasia1,kid_nec1,kid_glomitis1,pancreatitis1,enteritis1,cns_itis1,cns_malacia1,cns_gliosis1,cns_cong1,cns_msporidia1,gill_itis1,gill_cong1,gill_prolif1,samp,zone2,zone1,zone,fac_code,c_noted,,,,,,
G524,A.2.3-57,13,524,11.505,8,G524,no_dz,,,Mainstream,Mussel Rock,1,G,2011-09-11,2011,26/10/2010,,4,1,,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,6_June52015_1226,G524,14.101876,0,0.051542781,0,,-999,10.50189108,999,21.55047846,28.22983831,999,999,999,999,20.587111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.771488,0,0,0,0,0,0,0,0,0,0,0,28.516739,0,12.7449,0,20.587111,0,22.091156,0,0,0,0,0,0,17.912346,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135887,0,0,0,0,0,0,0,0,0,0,0,4.6904254,0,21354.326,0,19.057669,0,23.670654,0,0,0,0,0,0,194.79883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,18940,18561,379,12.633333,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.505,2.3,2.3,23,13,,,,,,,
G282,A.3.5-68,5,282,13-2182,6,G282,MR,,,Marine Harvest,Jackson Pass,0,G,22/05/2013,2013,20/03/2013,,2,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,New,12_June192015_1194_1229,G282,13.886705,0,0.046192475,0,,999,10.50693627,999,19.39395091,999,999,999,999,999,13.5454,0,27.752846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.336819,0,24.103052,0,13.5454,0,20.301218,0,0,0,0,0,0,23.230583,0,0,0,0,,,,,0,0.27105162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.58151,0,13.046326,0,3178.1868,0,79.82267,0,0,0,0,0,0,5.2917857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19500,19437,63,2.0999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13-2182,3.5,3.5,35,5,,,,,,,
G652,A.3.3-17,47,652,12-774,1,G652,no_dz,,,Marine Harvest,Sargeaunt Pass,1,G,23/02/2012,2012,2011-04-01,,1,1,,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Aeromonas salmonicida; colonies in multiple organs,Furunculosis-like lesions.,Furuncle on side from pen treated for A. Salonicida (streaked onto blood agar w salt),0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,New,7_June52015_1227,G652,10.400403,0,0.14101772,0,,999,10.58391927,999,12.36097669,999,999,999,999,999,18.690437,0,12.451795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.810102,0,0,0,0,0,0,0,0,0,0,0,17.504557,0,0,0,18.690437,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,10830.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8328653,0,0,0,0,0,0,0,0,0,0,0,9578.7578,0,0,0,36.32365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19046,18631,415,13.833333,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12-774,3.3,3.3,33,47,,,,,,,
G298,A.2.4-44,58,298,12-1863,5,G298,no_dz,,,Grieg Seafood,Williamson Pass,1,G,2012-01-05,2012,2011-03-01,,2,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,New,4_May262015_1196,G298,11.757361,0,0.020952769,0,,999,10.61745151,999,23.88610707,26.67561457,999,999,999,999,21.660763,0,0,0,20.670803,0,0,0,0,0,0,0,28.184175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.003244,0,0,0,21.660763,0,0,0,0,0,0,0,0,23.811619,0,0,0,0,,,,,0,0,0,337.71432,0,0,0,0,0,0,0,0.1158912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531.5635,0,0,0,18.008921,0,0,0,0,0,0,0,0,5.5755739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19114,18630,484,16.133333,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12-1863,2.4,2.4000001,24,58,,,,,,,
G621,A.2.3-58,12,621,11.5051,6,G621,no_dz,,,Mainstream Canada,Bedwell,1,G,2011-09-11,2011,2010-12-01,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Parasitic meningitis,,__,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,7_June52015_1227,G621,10.879666,0,0.079510793,0,,999,10.642618,999,15.26308019,25.32089156,999,999,999,999,16.392021,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.494139,0,23.632111,0,16.392021,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611.9418,0,11.509592,0,224.90053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,18940,18274,666,22.200001,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5051,2.3,2.3,23,12,,,,,,,
G956,A.3.3-119,23,956,13-3600,2,G956,no_dz,,,Marine Harvest,Humphrey Rock,1,G,28/08/2013,2013,2012-01-10,1,3,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,no comment,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,10_June92015_1230,G956,11.628155,0,0.033210289,0,,999,10.6828271,999,24.89201958,27.38740801,999,999,999,999,13.249515,0,0,0,24.327236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.268244,0,24.536922,0,13.249515,0,0,0,0,0,0,0,0,24.492893,0,0,0,0,,,,,0,0,0,10.834828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099.9475,0,8.823472,0,3154.2024,0,0,0,0,0,0,0,0,2.1100121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19598,19267,331,11.033334,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-3600,3.3,3.3,33,23,,,,,,,
G68,A.3.4-27,1,68,13-0700,7,G68,no_dz,,,Marine Harvest ,Raynor,1,G,13/02/2013,2013,2011-10-04,1,1,1,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,Rs meningitis,Brain lesions compatible with BKD.,Brain friable,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,New,1_May252015_1193,G68,13.837849,0,0.081924528,0,,999,10.68604107,999,20.03962533,999,999,999,999,999,22.053438,0,25.641289,0,30.179232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.222059,0,0,0,22.053438,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.37870523,0,0.10136361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7440643,0,0,0,2.1779885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19402,18727,675,22.5,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13-0700,3.4,3.4000001,34,1,,,,,,,
G127,A.3.4-116,45,127,12.3644,2,G127,no_dz,,,Marine Harvest,Bell Island,1,G,2012-06-09,2012,2012-04-06,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain hemorrhage,,BHM-suspect trauma,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,New,2_May262015_1194,G127,12.630934,0,0.082008407,0,pa_ther,999,10.77140969,999,16.18529527,999,999,27.16354838,999,999,0,0,0,0,20.425169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24.263285,0,15.626122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.672537,,,,,0,0,0,131.67355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,658.97681,0,1885.4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17650014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19242,19148,94,3.1333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.3644,3.4,3.4000001,34,45,,,,,,,
G14,A.3.4-65,34,14,12.2616,2,G14,no_dz,,,Marine Harvest,Doyle,1,G,19/06/2012,2012,2011-10-08,,2,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Enlarged spleen,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,1_May252015_1193,G14,12.70964,0,0.11733636,0,,999,10.80702254,999,19.47361432,999,999,999,999,999,11.95447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.661474,0,0,19.738594,0,0,0,11.95447,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.736773,0,0,1097.0194,0,0,0,2580.9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19163,18849,314,10.466666,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2616,3.4,3.4000001,34,34,,,,,,,
G56,A.2.3-139,74,56,12.4989,5,G56,MR,,,Mainstream Canada,Ross Pass,0,G,2012-05-12,2012,2012-11-01,,4,1,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,Ulcerative stomatitis,,__,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,New,1_May252015_1193,G56,13.46535,0,0.13680308,0,,999,10.83033118,999,999,999,999,999,999,999,23.125063,0,0,0,0,0,0,0,0,29.424223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.130898,0,0,0,23.125063,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1.8648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.40292,0,0,0,0.97095388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19332,19003,329,10.966666,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.4989,2.3,2.3,23,74,,,,,,,
G126,A.3.4-117,71,126,12.3645,4,G126,no_dz,,,Marine Harvest,Shelter Pass,1,G,2012-06-09,2012,2011-03-01,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Mild systemic dz with cause of death under low DO likely associated w branchitis of unknown cause,,"red intestine, red mucus from vent, brown gills",0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,New,2_May262015_1194,G126,12.068644,0,0.022826156,0,,999,10.83653288,999,16.5326497,24.61839494,999,999,999,999,23.927568,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.397516,17.489008,0,0,0,23.927568,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6738403,14512.868,0,0,0,1.0776327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19242,18630,612,20.4,4,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,12.3645,3.4,3.4000001,34,71,,,,,,,
G457,A.2.3-12,28,457,13-1048,4,G457,no_dz,,,Mainstream,Rant Point,1,G,2013-06-03,2013,2012-01-03,,1,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Red gut,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,New,5_June152015_1225,G457,12.843988,0,0.14400418,0,,999,10.85591875,999,22.69390152,999,999,999,999,999,20.755226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.149174,0,0,0,0,0,0,0,0,0,0,0,18.87574,0,0,0,20.755226,0,0,0,0,26.096191,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.892688,0,0,0,0,0,0,0,0,0,0,0,3582.6025,0,0,0,15.39056,0,0,0,0,568.32013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19423,19053,370,12.333333,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13-1048,2.3,2.3,23,28,,,,,,,
G152,A.2.3-139,74,152,12.4989,7,G152,MR,,,Mainstream Canada,Ross Pass,0,G,2012-05-12,2012,2012-11-01,,4,1,,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Aeromonas salmonicida,,"VPT-around vaccination mark, hemorrhage around kidney",0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,2_May262015_1194,G152,12.467753,0,0.11587188,0,,999,10.87270642,999,14.76295596,999,999,999,999,999,0,0,9.2407055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.317993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,50094.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.83481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19332,19003,329,10.966666,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4989,2.3,2.3,23,74,,,,,,,
G406,A.3.2-111,70,406,12.2954,4,G406,no_dz,,,Marine Harvest,Phillips Arm,1,G,17/07/2012,2012,2011-04-01,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,No posterior kidney.,"Loss of scales, pale liver",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,5_June152015_1225,G406,11.749669,0,0.13603275,0,,999,10.90903654,999,21.74484215,999,999,999,999,999,25.149014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.459106,0,0,0,0,0,0,0,0,0,0,0,23.146561,0,0,0,25.149014,0,22.565693,0,0,0,0,0,0,26.5522,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.84136,0,0,0,0,0,0,0,0,0,0,0,164.84309,0,0,0,0.69800091,0,10.906237,0,0,0,0,0,0,0.56450844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19191,18631,560,18.666666,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2954,3.2,3.2,32,70,,,,,,,
G120,A.2.4-93,25,120,12.3247,3,G120,no_dz,,,Grieg Seafood,Concepcion,1,G,27/07/2012,2012,2011-04-01,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,Photobacterium sp.,,"PC slightly congested, enlarged spleen",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,New,2_May262015_1194,G120,14.014088,0,0.1114478,0,,999,10.91114873,999,29.27689573,999,999,999,999,999,21.087318,0,0,0,0,0,0,0,0,28.289223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,21.087318,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,5.4818659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7.4484253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19201,18631,570,19,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12.3247,2.4,2.4000001,24,25,,,,,,,
G929,A.2.3-105,41,929,13-3827,5,G929,no_dz,,,Mainstream,Bawden,1,G,2013-10-09,2013,2013-01-03,,3,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,no comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,New,11_June162015_1226_1230,G929,13.921036,0,0.30288318,0,,999,10.92101442,999,25.11262494,30.87342667,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.687324,0,0,0,0,0,24.711861,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190029.39,0,0,0,0,0,5.4217634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19611,19418,193,6.4333334,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13-3827,2.3,2.3,23,41,,,,,,,
G557,A.3.3-17,47,557,12-774,4,G557,no_dz,,,Marine Harvest,Sargeaunt Pass,1,G,23/02/2012,2012,2011-04-01,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,large lesion on side,1,0,0,1,0,0,0,1,1,0,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,New,11_June162015_1226_1230,G557,14.652831,0,0.33884984,0,,999,10.94879649,999,15.62360068,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.016417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223.2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19046,18631,415,13.833333,3,4,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12-774,3.3,3.3,33,47,,,,,,,
G558,A.3.3-21,65,558,12-778,1,G558,no_dz,,,Marine Harvest,Upper Retreat,0,G,23/02/2012,2012,2012-02-01,,1,1,,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,Aliivibrio wodanis,Vaccine droplets in spleen.,Appears normal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,11_June162015_1226_1230,G558,14.720848,0,0.25441307,0,,999,10.95312948,999,16.96901668,33.57191479,999,999,999,999,16.442524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,16.442524,0,22.258793,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,349.18448,0,26.265423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19046,18994,52,1.7333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-778,3.3,3.3,33,65,,,,,,,
