hkg_Alert,Unique,Fish,Alternate,Prog,Species,Spp_Group,Trip,Location,SWFW,Year,Date,SEASON1,Stock,Stock_Region,Histology,SmAd,HW,HatcheryWild,Set,STATION,STATION_NAME,Length,Mass,Sex,Comments,Comments 2,Dissection Comments,catch_R,Ec_Wc_VanIsle,Catch_Sub_region,Catch_Region,Zone,Latitude,Longitude,Unique1,Tissue,LOD,Value,ae_hyd,ae_sal,arena1,arena2,ascv,aspv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,gy_sal,hkg,ic_hof,ic_mul,ihnv,ipnv,isav7,isav8,ku_thy,lo_sal,mitov,mo_vis,my_arc,my_cer,my_ins,na_sal,ne_per,omv,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,pmcv,prv,pspv,re_sal,reov,rlo,sav,sch,sgpx,smallUK,sp_des,sp_sal,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
OK,1000-0208-124-G231,G231,DFO-P.3-135  AHC-12.4155,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,11-Oct-12,Fall,,,Y,Smolt,,Aquaculture,1000-0208-S-28,Grieg Seafood,Salten and Newcombe,,,,,,#NAME?,P016,ECVI,NSOG,VIS,ECVI,49.61649291,-123.8284507,1000-0208-124-G231,Mixed,NO,AvgCopy,0,0,0,0,0,0,69853.41292,0,0,0,0,0,0,0,0,2.2222E+99,0,0,0,0,0,0,0,2.034534459,0,0,0,0,0,0,0,0,0,0,0,88.69913793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.4533848,0,0,18972.30472,0,0
OK,1000-0208-124-G232,G232,DFO-P.3-135  AHC-12.4155,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,11-Oct-12,Fall,,,Y,Smolt,,Aquaculture,1000-0208-S-28,Grieg Seafood,Salten and Newcombe,,,,,,(no comment),P016,ECVI,NSOG,VIS,ECVI,49.61649291,-123.8284507,1000-0208-124-G232,Mixed,NO,AvgCopy,0,0,0,0,-999,0,5797.426732,0,0,0,0,0,0,0,0,2.2222E+99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.240457802,0,0,0,0,0,0,0.500625778,0,0,0,0,0,0,0,0,0,0,0,2726.548462,0,0,24.18089596,0,0
OK,1000-0208-124-G249,G249,DFO-P.2-129  AHC-12.4984,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,06-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-38,Creative Salmon,Baxter,,,,,,__,P024,WCVI,WCVI,WCVI,WCVI,49.13657419,-125.7874503,1000-0208-124-G249,Mixed,NO,AvgCopy,0,0,0,0,0,0,386.9074516,0,0,0,0,0,0,0,0,2.2222E+99,0,0,0,0,0,0,0,42600.71864,0,0,0,0,0,0,0,0,0,0,0,96.13021771,45204.56499,0,70721.6477,0,0.63134604,0,0,411.9920864,0,0,0,0,0,0,0,0,2.675049718,0,0,0,0,0.695877417,0,0
OK,1000-0208-124-G250,G250,DFO-P.2-129  AHC-12.4984,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,06-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-38,Creative Salmon,Baxter,,,,,,Anemic/inflamed gut,P024,WCVI,WCVI,WCVI,WCVI,49.13657419,-125.7874503,1000-0208-124-G250,Mixed,NO,AvgCopy,0,0,0,0,0,0,106.1516596,0,1.390531153,0,0,0,0,0,0,0.00053176,0,0.265718101,0,0,0,0,13.47985716,31431.01052,2.58261834,0,0,0,0,0,0,0,0,0,0,92.25105978,115.7694304,0,813.8103543,0,0.268791509,0,0,10.55466325,0,0,0,0,0,0,0,0,0,0,3.372766452,0,0,0,0,0
OK,1000-0208-124-G251,G251,DFO-P.2-130  AHC-12.4985,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,06-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-39,Creative Salmon,Dawley Pass?,,,,,,__,P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G251,Mixed,NO,AvgCopy,0,0.592700971,0,0,0,0,376.0417352,0,0,0,0,0,0,0,0,10.47266427,0,0,0,0,0,0,0,5.607894275,0,0,0,0,0,0,0,0,0,0,0,0,11958.66289,0,16.51264558,0,2.188056971,0,20.73391259,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
OK,1000-0208-124-G254,G254,DFO-P.3-7  AHC-13-0323,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,21-Jan-13,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-163,Grieg Seafood,"Kunechin, Newcombe or Salten",,,,,,__,P016,ECVI,NSOG,VIS,ECVI,49.63139405,-123.7970366,1000-0208-124-G254,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2222E+99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0021101,0,0,0,0,0,0,0,0,0,0,0.336009447,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-124-G266,G266,DFO-P.2-2  AHC-13-1043,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-171,Creative Salmon,Dawley Pass or Eagle Bay,,,,,,"VPT on muscle, swimbladder; VWF on kidney; swllen liver, kidney, spleen",P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G266,Mixed,NO,AvgCopy,0,0,-999,0,0,0,451.0842686,0,0,0,0,0,0,0,0,1.1111E+99,0,0,0,0,0,0,0,9.904893215,0,0,0,0,0,0,0,0,0,0,0,3.284122833,11446.85871,0,0,0,0,0,6669.646194,40.81749475,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
OK,1000-0208-124-G267,G267,DFO-P.2-2  AHC-13-1043,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-171,Creative Salmon,Dawley Pass or Eagle Bay,,,,,,"Mottled liver, enlarged kidney and spleen, suspect BKD",P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G267,Mixed,NO,AvgCopy,0,0,0,0,0,0,40.37272084,0,0,0,0,0,0,0,0,4.29009E+65,0,0,0,0,0,0,0,974.4795504,0,0,0,0,0,0,0,0,0,0,0,0,30201.88681,0,7.275297648,0,0,0,532.0730388,8.000046778,0,0,0,0,0,0,0,0,0,0,0.475848534,0,0,0,0,0
OK,1000-0208-124-G268,G268,DFO-P.2-3  AHC-13-1044,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-171,Creative Salmon,Dawley Pass or Eagle Bay,,,,,,"Congested P.C., pale gills",P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G268,Mixed,NO,AvgCopy,0,0,0,0,0,0,454.3521987,0,0,0,0,0,0,0,0,3.72415E+73,0,-999,0,0,0,0,0,0,1.55496222,0,0,0,0,0,0,0,0,0,0,6.296309088,0.255573623,0,121.145066,0,0.8695369,0,0.58051384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-124-G270,G270,DFO-P.3-70  AHC-13-1621,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,08-Apr-13,Spring,,,Y,Smolt,,Aquaculture,1000-0208-S-173,Yellow Island,Yellow Island,,,,,,~100g,P013,ECVI,DI,VIN,ECVI,50.13400335,-125.3363242,1000-0208-124-G270,Mixed,NO,AvgCopy,0,0,-999,0,0,0,1.148189164,0,0,0,0,0,0,0,0,1.81557E+39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774423436,0,0,0,0,0.115785055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536161823,0,0,0,0,0
OK,1000-0208-124-G271,G271,DFO-P.3-70  AHC-13-1621,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,08-Apr-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-173,Yellow Island,Yellow Island,,,,,,"Enlarged Stomach, darker fish, ~2kg",P013,ECVI,DI,VIN,ECVI,50.13400335,-125.3363242,1000-0208-124-G271,Mixed,NO,AvgCopy,0,0,0,0,0,0,322.1957974,0,1421.814953,0,0,0,0,0,0,2.2222E+99,0,0,0,0,0,0,0,3.210474258,0,0,0,0,0,0,0,0,0,0,0,0,48.00155391,45.93643887,0,0,2.121209278,0,3824.441381,4.739413167,0,0,0,0,0,0,0,0,0.394635852,0,7667.878403,0,0,0,0,0
OK,1000-0208-124-G274,G274,DFO-P.3-45  AHC-13-1784,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,29-Apr-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-176,?,Kunechin or ? or ?,,,,,,"Enlarged hart, enlarged spleen",P016,ECVI,NSOG,VIS,ECVI,49.63139405,-123.7970366,1000-0208-124-G274,Mixed,NO,AvgCopy,0,0.391067439,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16834E+98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596016158,0,35.62328159,0,3.878510909,0,32198.43318,0,0,0,0,0,0,0,0,0,0,0,8.351435433,0,0,2.358665321,0.273209598,0
OK,1000-0208-124-G275,G275,DFO-P.3-44  AHC-13-1783,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,29-Apr-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-177,Grieg Seafood,Kunechin or ? or ?,,,,,,__,P016,ECVI,NSOG,VIS,ECVI,49.63139405,-123.7970366,1000-0208-124-G275,Mixed,NO,AvgCopy,0,0.449358376,0,0,0,0,0,0,0,0,0,0,0,0.974433957,0,22654.43798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.726777995,0,0,5.605770504,0,0.279942321,0,252.5856585,0,0,0,0,0,0,0,0,0,0,0,8.638563793,0,0,5.019614204,0,0
OK,1000-0208-124-G276,G276,DFO-P.3-92  AHC-13-1787,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,29-Apr-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-177,Grieg Seafood,Kunechin or ? or ?,,,,,,__,P016,ECVI,NSOG,VIS,ECVI,49.63139405,-123.7970366,1000-0208-124-G276,Mixed,NO,AvgCopy,0,0.303334984,0,0,2.020299457,0,124.3938299,0,0,0,0,0,0,0,0,27.0718104,0,0,0,0,0,0,0,969189.5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42716074,0,95.08678509,0,389.347176,0,0,0,0,0,0,0,0,0,0,0,15.92967917,0,0,10.77946988,0,0
OK,1000-0208-124-G287,G287,DFO-P.2-95  AHC-13-2372,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,06-Jun-13,Summer,,,Y,Adult,,Aquaculture,1000-0208-S-184,Creative Salmon,Eagle Bay or McCalls,,,,,,"Yellow, bile-like fluid on pyloric caeca and liver",P024,WCVI,WCVI,WCVI,WCVI,49.12916112,-125.7126059,1000-0208-124-G287,Mixed,NO,AvgCopy,0,0.678434731,0,0,0.692918813,0,145.2368967,0,0,0,0,0,0,8.114026659,0,0.094863873,0,0,0,0,0,0,0,0,2.730059914,0,0,0,0,0,0,0,0,0,0,73.46120694,14136.68194,0,5.670864727,0,14618.87824,0,30.6488465,0,0,0,0,0,0,0,0,0,0,0,546.9984504,0,0,0,0,0
OK,1000-0208-124-G291,G291,DFO-P.2-40  AHC-12-1645,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,19-Apr-12,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-6,Creative Salmon,Dawley Pass or Warne Island,,,,,,"White foci on liver & pyloric ceacae. Plae gills, liquified organs, enlarged kidney, clear abdominal fuild",P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G291,Mixed,NO,AvgCopy,0,0,0,0,0,0,3663.770473,0,0,0,0,0,0,0,0,3582672330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.79174059,0,0,0,0,0,47624.83182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-124-G295,G295,DFO-P.2-41  AHC-12-1644,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,19-Apr-12,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-6,Creative Salmon,Dawley Pass or Warne Island,,,,,,pale gills and liver,P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G295,Mixed,NO,AvgCopy,0,0,0,0,0,0,935.1846415,0,0.784694522,0,0,0,0,0,0,8.69381E+24,0,0,0,0,0,0,0,136.9793928,0,0,0,0,0,0,0,0,0,0,0,2.894650401,3.899711613,0,0,0,0,0,88.36665063,29285.11878,0,0,0,0,0,0,0,0,0,0,137466.6512,0,0,0,0,0
OK,1000-0208-124-G296,G296,DFO-P.2-41  AHC-12-1644,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,19-Apr-12,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-6,Creative Salmon,Dawley Pass or Warne Island,,,,,,White foci on liver,P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G296,Mixed,NO,AvgCopy,0,0,0,0,0,0,2735.447793,0,0,0,0,0,0,0,0,7.25425E+16,0,0,0,0,0,0,0,90.09708911,0.49556054,0,0,0,0,0,0,0,0,0,0,0,322.2705237,0,0,0,14.36620573,0,9.351698235,3948.499836,0,0,0,0,0,0,0,0,0,0,10.38478189,0,0,0,0,0
OK,1000-0208-124-G304,G304,DFO-P.3-69  AHC-12.262,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,25-Jun-12,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-13,Yellow Island,Yellow Island,,,,,,Enlarged kidney,P013,ECVI,DI,VIN,ECVI,50.13400335,-125.3363242,1000-0208-124-G304,Mixed,NO,AvgCopy,0,0,45.42926806,0,0,0,14079.19978,0,0,0,0,0,0,0,0,518429.5163,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.38113829,0,0,0,0,33.28349605,0,40487.38904,0,0,0,0,0,0,0,0,0,0,0,232.2948396,0,0,4788.532549,0,0
OK,1000-0208-124-G305,G305,DFO-P.3-69  AHC-12.262,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,25-Jun-12,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-13,Yellow Island,Yellow Island,,,,,,Swelling on side - muscle associated liquified as was spleen,P013,ECVI,DI,VIN,ECVI,50.13400335,-125.3363242,1000-0208-124-G305,Mixed,NO,AvgCopy,0,0,1.334047388,0,0,0,54537.97951,0,0.986223737,0,0.452073219,0,0,0,0,1.08591E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5741.047581,66.03715396,0,0,0,471.2456193,0,39.38180865,0,0,0,600.9936877,0,0,0,0,0,0,0,465296.1846,0,0,7776.477411,0,0
OK,1000-0208-124-G306,G306,DFO-P.3-98  AHC-12.2845,AMD,Coho-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,05-Jul-12,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-14,Grieg Seafood,Salten or Site 9,,,,,,"Swollen kidney, suspect BKD",P016,ECVI,NSOG,VIS,ECVI,49.61649291,-123.8284507,1000-0208-124-G306,Mixed,NO,AvgCopy,0,0,0,0,0,0,185.6617012,0,0,0,0,0,0,0,0,6.97749E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.8008719,3.118564967,0,0,0,0,0,85839.79964,0,0,0,0,0,0,0,0,0,0,0,355.4970419,0,0,3187.121594,0,0
OK,1000-0208-124-G307,G307,DFO-P.3-99  AHC-12.2846,AMD,Coho-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,05-Jul-12,Summer,,,Y,Adult,,Aquaculture,1000-0208-S-14,Grieg Seafood,Salten or Site 9,,,,,,"Skin hemorrhaging; left pectoral damage?, coho, excess gill mucus",P016,ECVI,NSOG,VIS,ECVI,49.61649291,-123.8284507,1000-0208-124-G307,Mixed,NO,AvgCopy,0,1440.173444,0,0,0,0,729.6042912,0,0,0,0,0,0,0,0,894375.1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789916516,0,0,0,1.827561634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-124-G321,G321,DFO-P.3-120  AHC-12.3648,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,10-Sep-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-23,Yellow Island,Yellow Island,,,,,,Anemic,P013,ECVI,DI,VIN,ECVI,50.13400335,-125.3363242,1000-0208-124-G321,Mixed,NO,AvgCopy,0,0,0,0,0,0,180.6807215,0,0,0,0,0,0,0,0,3.11855E+19,0,5.865972206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.2461473,55.94390867,0,0,0,1.357600216,0,12049.84612,7.387404544,0,0,0,0,0,0,0,0,0.02263614,0,39781.84747,0,0,33.8281642,0,0
OK,1000-0208-124-G324,G324,DFO-P.2-91  AHC-12.3855,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,20-Sep-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-26,Creative Salmon,Baxter or Eagle Bay,,,,,,Pale Gills,P024,WCVI,WCVI,WCVI,WCVI,49.13657419,-125.7874503,1000-0208-124-G324,Mixed,NO,AvgCopy,0,9.251859058,0,0,0,0,114.9868038,0,0,0,0,0,0,0,0,2.4821E+54,0,0,0,0,0,0,0,0,0.099820556,0,0,0,0,0,0,0,0,0,0,99.45640335,20226.08888,0,60.35881535,0,1.746174885,0,1.233351636,6.088815486,0,0,0,0,0,0,0,0,0.073694751,0,0,0,0,0,0,0
OK,1000-0208-124-G325,G325,DFO-P.2-92  AHC-12.3856,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,20-Sep-12,Fall,,,Y,Smolt,,Aquaculture,1000-0208-S-26,Creative Salmon,Baxter or Eagle Bay,,,,,,"Pale Gills, Bloated",P024,WCVI,WCVI,WCVI,WCVI,49.13657419,-125.7874503,1000-0208-124-G325,Mixed,NO,AvgCopy,0,0,0,0,0,0,116950.376,0,4.241027424,0,0,0,0,0,0,1.13821E+89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2217947,55.53712779,0,14.23108604,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
OK,1000-0208-124-G327,G327,DFO-P.3-162  AHC-12.4156,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,11-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-28,Grieg Seafood,Salten and Newcombe,,,,,,"Enlarged stomach, liquified spleen and kidney",P016,ECVI,NSOG,VIS,ECVI,49.61649291,-123.8284507,1000-0208-124-G327,Mixed,NO,AvgCopy,0,0,0,0,0,0,24310.43867,0,0,0,0,0,0,0,0,2.13299E+11,0,0.50527472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.23125691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935416711,0,0,0,0,30783.03621,0,0
OK,1000-0208-124-G328,G328,DFO-P.3-135  AHC-12.4155,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,11-Oct-12,Fall,,,Y,Smolt,,Aquaculture,1000-0208-S-28,Grieg Seafood,Salten and Newcombe,,,,,,#NAME?,P016,ECVI,NSOG,VIS,ECVI,49.61649291,-123.8284507,1000-0208-124-G328,Mixed,NO,AvgCopy,0,0.402984423,0,0,0,0,29172.17893,0,0,0,0,0,0,0,0,1.17669E+17,0,0,0,0,0,0,0,156.3460702,0,0,0,0,0,0,0,0,0,0,0,14611.76058,1.907740674,0,0,0,0,0,0.895801316,0,0,0,0,0,0,0,0,0,0,0,406.3704609,0,0,0,0,0
OK,1000-0208-124-G33,G33,DFO-P.3-120  AHC-12.3648,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,10-Sep-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-23,Yellow Island,Yellow Island,,,,,,"Anemic, gill hemorrhaging, VPT-stomach",P013,ECVI,DI,VIN,ECVI,50.13400335,-125.3363242,1000-0208-124-G33,Mixed,NO,AvgCopy,0,0,0,0,0,0,29.09403894,0,0,0,3.274569342,0,0,0,0,3.3333E+99,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.374597979,0,109.0511038,0,0,1465.65562,0,76.29061461,9.193803675,0,0,0,0,0,0,0,0,-999,0,3.141185173,0,0,0,0,0
OK,1000-0208-124-G345,G345,DFO-P.2-129  AHC-12.4984,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,06-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-38,Creative Salmon,Baxter,,,,,,"Donut shaped lesion, general hemo, VWF, suspect SRS",P024,WCVI,WCVI,WCVI,WCVI,49.13657419,-125.7874503,1000-0208-124-G345,Mixed,NO,AvgCopy,0,0,0,0,0,0,16096.52713,0,0.666714186,0,0,0,0,0,0,8.51646E+82,0,0,0,0,0,0,10.5335363,5094.695908,0,0,0,0,0,0,0,0,0,0,0,0,20650.17696,0,6183994.674,0,1.091746452,0,0,33956.70197,0,0,0,0,0,0,0,0,0,0,0,0,0,1.510368321,0,0
OK,1000-0208-124-G346,G346,DFO-P.2-130  AHC-12.4985,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,06-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-39,Creative Salmon,Dawley Pass?,,,,,,"Deformed heart, dark spleen, petechial hemo on belly wall",P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G346,Mixed,NO,AvgCopy,0,0,0,0,0.232219971,0,2069.130155,0,0,0,0,0,0,0,0,1.44403E+24,0,0,0,0,0,0,0,46517.82099,0.070082474,0,0,0,0,0,0,0,0,0,0,0.265467171,9.751140165,0,301.2801635,0,0.114307745,0,0,19478.08739,0,0,0,0,0,0,0,0,0,0,11.3358034,0,0,0,0,0
OK,1000-0208-124-G347,G347,DFO-P.2-130  AHC-12.4985,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,06-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-39,Creative Salmon,Dawley Pass?,,,,,,Anemic,P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G347,Mixed,NO,AvgCopy,0,0,0,0,0,0,998.5858568,0,0,0,0,0,0,0,0,0.009278096,0,0,0,0,0,0,0,9.19690577,0,0,0,0,0,0,0,0,0,0,0,19.24316875,22.81457668,0,3.796450004,0,186.1483756,0,0,7144.84566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-124-G350,G350,DFO-P.3-7  AHC-13-0323,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,21-Jan-13,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-163,Grieg Seafood,"Kunechin, Newcombe or Salten",,,,,,__,P016,ECVI,NSOG,VIS,ECVI,49.63139405,-123.7970366,1000-0208-124-G350,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412176.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.324300563,0,0,0,0,0
OK,1000-0208-124-G362,G362,DFO-P.2-2  AHC-13-1043,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-171,Creative Salmon,Dawley Pass or Eagle Bay,,,,,,Dark spleen; anmeric liver and gills,P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G362,Mixed,NO,AvgCopy,0,0,0,0,0,0,35.17205621,0,0,0,0,0,0,0,0,28704950404,0,0,0,0,0,0,0,44676.24044,0.101701246,0,0,0,0,0,0,0,0,0,0,0,1.673059538,0,0,0,5.714418093,0,1370.574322,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0
OK,1000-0208-124-G363,G363,DFO-P.2-3  AHC-13-1044,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-171,Creative Salmon,Dawley Pass or Eagle Bay,,,,,,Pale liver,P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G363,Mixed,NO,AvgCopy,0,0,0,0,0,0,136.0414564,0,0,0,-999,0,0,13.61121458,0,8.06576E+72,0,0,0,0,0,0,0,58304.50214,0,0,0,0,0,0,0,0,0,0,0,0,12.12225141,0,0,0,29060.04341,0,1218.387578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-124-G364,G364,DFO-P.2-3  AHC-13-1044,AMD,Chinook-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-171,Creative Salmon,Dawley Pass or Eagle Bay,,,,,,"Grey pale kidney, red gut, ascites",P024,WCVI,WCVI,WCVI,WCVI,49.17227618,-125.7641043,1000-0208-124-G364,Mixed,NO,AvgCopy,0,0,0,0,0,0,409.5693633,0,0,0,0,0,0,0,0,3.31898E+51,0,0,0,0,0,0,0,15.72868883,0.206237551,0,0,0,0,0,0,0,0,0,0,30.51552528,21.91535984,0,0,0,28304.18136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
