"","hkg_Alert","Unique","Fish","Alternate","Prog","Species","Trip","Location","SWFW","Year","Date","SEASON1","Stock","Stock_over_60Prob_calc","Condition","Histology","SmAd","HW","HatcheryWild","Set","STATION","STATION_NAME","Length","Mass","Sex","Comments","Comments2","Dissection.Comments","Gear","catch_R","Catch_Sub_region","Catch_Region","Latitude","Longitude","Unique1","Tissue","LOD","Value","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","hkg","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","season2","Date2","jd","ocean_yr","jd2","mo_yr","fl","ref_date","day","SST","temp_devs"
"3647","OK","1000-0018-118-0946","946","HS200815-GS18-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/5/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-GS18","GS18","GEORGIA ST - OFF STURGEON BK W",120,15,"M","","","","MID-WATER TRAWL","P029","SSOG","VIS",49.12,-123.381,"1000-0018-118-0946","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,0.145634739,0,0,0,0,0,NA,10592793.12,0,0,0,0,5948739.047,0,0,0,0,0,0,0,5.360353581,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-05 03:00:00,"310",2008,"310","2008-11",120,"2008-10",5,11.4091468811035,-0.282950878143307
"3648","OK","1000-0018-118-0949","949","HS200815-GS19-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/5/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-GS19","GS19","GEORGIA ST - OFF VALDES IS E",149,35,"M","","","","MID-WATER TRAWL","P029","SSOG","VIS",49.115,-123.486,"1000-0018-118-0949","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,0.166152548,0,0,0,0,0,NA,4868188.019,0,0,0,0,8279185.862,0,NA,0,0,0,0,0,0,0,0,0,0,15.75741961,0,0,0,0,0,"FaWi",2008-11-05 03:00:00,"310",2008,"310","2008-11",149,"2008-10",5,11.420093536377,-0.351236534118657
"3649","OK","1000-0018-118-0950","950","HS200815-GS19-118-002","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/5/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-GS19","GS19","GEORGIA ST - OFF VALDES IS E",145,30,"M","","","","MID-WATER TRAWL","P029","SSOG","VIS",49.115,-123.486,"1000-0018-118-0950","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,7.116061425,0,0,0,0,0,NA,19790005.85,0,0,0,0,1917738.914,0,19.0662951,0,0,0,0,0,0,0,0,0,0,0.359346546,0,0,0,0,0,"FaWi",2008-11-05 03:00:00,"310",2008,"310","2008-11",145,"2008-10",5,11.420093536377,-0.351236534118657
"3650","OK","1000-0018-118-0951","951","HS200815-GS19-118-003","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/5/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-GS19","GS19","GEORGIA ST - OFF VALDES IS E",155,35,"M","","","","MID-WATER TRAWL","P029","SSOG","VIS",49.115,-123.486,"1000-0018-118-0951","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,47.27066332,214.9667751,0,0,0,0,NA,8358117.715,0,0,0,0,141380.7699,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"FaWi",2008-11-05 03:00:00,"310",2008,"310","2008-11",155,"2008-10",5,11.420093536377,-0.351236534118657
"3651","OK","1000-0018-118-0952","952","HS200815-GS19-118-004","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/5/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-GS19","GS19","GEORGIA ST - OFF VALDES IS E",144,30,"M","","","","MID-WATER TRAWL","P029","SSOG","VIS",49.115,-123.486,"1000-0018-118-0952","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,99.68861922,0,0,0,0,0,NA,3705608.353,0,0,0,0,203.8914326,0,361.4641785,0,0,0,0,0,0,0,0,0,0,4.088319747,0,0,0,0,0,"FaWi",2008-11-05 03:00:00,"310",2008,"310","2008-11",144,"2008-10",5,11.420093536377,-0.351236534118657
"3652","OK","1000-0018-118-0953","953","HS200815-GS19-118-005","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/5/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-GS19","GS19","GEORGIA ST - OFF VALDES IS E",139,27,"M","","","","MID-WATER TRAWL","P029","SSOG","VIS",49.115,-123.486,"1000-0018-118-0953","Mixed","NO","AvgCopy",0,0,0,7.329664287,0,0,0,0,0,0,0,0.001560799,0,0,0,0,0,NA,24622304.7,0,0,0,0,63.25869185,50.64333905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-05 03:00:00,"310",2008,"310","2008-11",139,"2008-10",5,11.420093536377,-0.351236534118657
"3653","OK","1000-0018-118-0954","954","HS200815-GS19-118-006","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/5/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-GS19","GS19","GEORGIA ST - OFF VALDES IS E",137,28,"M","","","","MID-WATER TRAWL","P029","SSOG","VIS",49.115,-123.486,"1000-0018-118-0954","Mixed","NO","AvgCopy",0,0,0,3644.779222,0,0,0,0,0,0,0,0.36955031,0,0,0,0,0,NA,12986231.7,0,0,0,0,1568751.572,0,5.230116509,0,0,0,0,0,0,0,0,0,0,0.567544669,0,0,0,0,0,"FaWi",2008-11-05 03:00:00,"310",2008,"310","2008-11",137,"2008-10",5,11.420093536377,-0.351236534118657
"3654","OK","1000-0018-118-0962","962","HS200815-JF01-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF01","JF01","JF - RACE RKS",142,26,"F","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.291,-123.595,"1000-0018-118-0962","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,0.15268658,0,0,0,0,0,NA,18555549.92,0,0,0,0,6788908.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",142,"2008-10",6,9.78878154754638,-0.430001131693526
"3655","OK","1000-0018-118-0963","963","HS200815-JF01-118-002","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF01","JF01","JF - RACE RKS",143,27,"M","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.291,-123.595,"1000-0018-118-0963","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,345.3720297,0,0,0,0,0,NA,5874318.575,0,0,0,0,310234.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",143,"2008-10",6,9.78878154754638,-0.430001131693526
"3656","OK","1000-0018-118-0964","964","HS200815-JF01-118-003","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF01","JF01","JF - RACE RKS",136,22,"M","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.291,-123.595,"1000-0018-118-0964","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,0.009074202,0,0,0,0,0,NA,16476312.92,0,0,0,0,4995227.052,0,298.1752857,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",136,"2008-10",6,9.78878154754638,-0.430001131693526
"3657","OK","1000-0018-118-0965","965","HS200815-JF01-118-004","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF01","JF01","JF - RACE RKS",130,19,"F","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.291,-123.595,"1000-0018-118-0965","Mixed","NO","AvgCopy",0,0,0,1.214993978,0,0,0,0,0,0,0,0.005346416,6.599545117,0,0,0,0,NA,9091229.508,0,0,0,0,2353598.893,0,8.707787404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",130,"2008-10",6,9.78878154754638,-0.430001131693526
"3658","OK","1000-0018-118-0966","966","HS200815-JF01-118-005","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF01","JF01","JF - RACE RKS",145,28,"M","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.291,-123.595,"1000-0018-118-0966","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,0.021112436,4.782078219,0,0,0,0,NA,5477842.087,0,0,0,0,3104520.185,0,30.70294749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",145,"2008-10",6,9.78878154754638,-0.430001131693526
"3659","OK","1000-0018-118-0967","967","HS200815-JF01-118-006","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF01","JF01","JF - RACE RKS",130,21,"F","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.291,-123.595,"1000-0018-118-0967","Mixed","NO","AvgCopy",0,0.063377796,0,0,0,0,0,0,0,0,0,5.884118637,1.594002865,0,0,0,0,NA,2992568.772,0,0,0,0,1398171.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",130,"2008-10",6,9.78878154754638,-0.430001131693526
"3660","OK","1000-0018-118-0970","970","HS200815-JF03-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF03","JF03","JF - OTTER PT",146,27,"M","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.342,-123.864,"1000-0018-118-0970","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,323.7779055,0,0,0,0,0,NA,4294762.972,0,0,0,0,1841664.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",146,"2008-10",6,10.0658283487956,-0.420898259480797
"3661","OK","1000-0018-118-0971","971","HS200815-JF04-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF04","JF04","JF - JORDAN R",130,19,"M","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.391,-124.051,"1000-0018-118-0971","Mixed","NO","AvgCopy",0,0,0,1.169269291,0,0,0,0,0,0,0,0.051605265,0,0,0,0,0,NA,11152.20293,0,0,0,0,531517.4501,0,100.9440371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",130,"2008-10",6,10.1436747124082,-0.500187926670863
"3662","OK","1000-0018-118-0985","985","HS200815-JF07-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/6/2008","Overwinter","Harrison","Harrison","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-JF07","JF07","JF - P SAN JUAN",132,21,"M","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.514,-124.498,"1000-0018-118-0985","Mixed","NO","AvgCopy",0,0,0,1.606023809,23.21205326,0,0,0,0,0,0,1.284434156,4.674452603,0,0,0,0.979888806,NA,1028142.715,0,0,0,0,2634425.005,0,0.247444503,0,0,0,0,0,3741.368134,8.292192676,0.08578229,0,0,0,0,0,0,0,0,"FaWi",2008-11-06 03:00:00,"311",2008,"311","2008-11",132,"2008-10",6,10.328701171875,-0.841494750976569
"3663","OK","1000-0018-118-1049","1049","HS200815-IVI08-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/9/2008","Overwinter","Great Central","Great Central","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-IVI08","IVI08","ESPERANZA IN - HECATE CH",200,78,"F","","","","MID-WATER TRAWL","P025","WCVI","WCVI",49.875,-126.762,"1000-0018-118-1049","Mixed","NO","AvgCopy",0,0,0,174.8458104,0,0,0,0,0,0,122.2872551,0.379452482,0,0,0,0,1.866687826,NA,4575396.898,0,0,0,0,32.16675021,0,0,0,0,7.829493098,0,0,0,0,0,0,0,0,0,8.646365532,0,0,0,"FaWi",2008-11-09 03:00:00,"314",2008,"314","2008-11",200,"2008-11",9,9.5640983581543,-0.491019694010419
"3664","OK","1000-0018-118-1132","1132","HS200815-T04-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/13/2008","Overwinter","Woss Lake","Woss Lake","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-T04","T04","TRIANGLE IS",162,39,"F","","","","MID-WATER TRAWL","P111","QCS","Northern",51.08,-128.695,"1000-0018-118-1132","Mixed","NO","AvgCopy",0,0,0,6160.870186,0,0,0,0,0,0,0,0.033334502,0,0,0,0,0,NA,2.652022502,0,0,0,0,NA,4.113088778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-13 03:00:00,"318",2008,"318","2008-11",162,"2008-11",13,9.78058846791585,-0.630593034956194
"3665","OK","1000-0018-118-1133","1133","HS200815-T04-118-002","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/13/2008","Overwinter","Nimpkish L","Nimpkish L","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-T04","T04","TRIANGLE IS",168,44,"F","","","","MID-WATER TRAWL","P111","QCS","Northern",51.08,-128.695,"1000-0018-118-1133","Mixed","NO","AvgCopy",0,0,0,33007.34404,0,0,0,0,0,0,0,0.021520914,491.0024514,0,0,0,0,NA,0,0,0,0,0,4.427259164,106.3516515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-13 03:00:00,"318",2008,"318","2008-11",168,"2008-11",13,9.78058846791585,-0.630593034956194
"3666","OK","1000-0018-118-1135","1135","HS200815-T04-118-004","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/13/2008","Overwinter","Wannock","Low % Probability","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-T04","T04","TRIANGLE IS",172,50,"F","","","","MID-WATER TRAWL","P111","QCS","Northern",51.08,-128.695,"1000-0018-118-1135","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,0.013710004,0,0,0,0,0,NA,17.13414459,0,0,0,0,0,651.4911535,272.9362921,0,0,0,4.77772863,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-13 03:00:00,"318",2008,"318","2008-11",172,"2008-11",13,9.78058846791585,-0.630593034956194
"3667","OK","1000-0018-118-1136","1136","HS200815-T04-118-005","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/13/2008","Overwinter","Nimpkish L","Nimpkish L","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-T04","T04","TRIANGLE IS",180,52,"M","","","","MID-WATER TRAWL","P111","QCS","Northern",51.08,-128.695,"1000-0018-118-1136","Mixed","NO","AvgCopy",0,0,0,39.49715663,0,0,0,0,0,1.60397961,0,0.008453456,0,0,0,0,0,NA,0,0,0,0,0,182.7661704,244.3188955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-13 03:00:00,"318",2008,"318","2008-11",180,"2008-11",13,9.78058846791585,-0.630593034956194
"3668","OK","1000-0018-118-1137","1137","HS200815-T04-118-006","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/13/2008","Overwinter","Long Lake","Long Lake","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-T04","T04","TRIANGLE IS",182,59,"F","","","","MID-WATER TRAWL","P111","QCS","Northern",51.08,-128.695,"1000-0018-118-1137","Mixed","NO","AvgCopy",0,0,0,0,0,0,0,0,0,0,0,1115.904729,0,0,0,0,0,NA,6.578487825,0,0,0,0,0,9.390301076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-13 03:00:00,"318",2008,"318","2008-11",182,"2008-11",13,9.78058846791585,-0.630593034956194
"3669","OK","1000-0018-118-1139","1139","HS200815-T04-118-008","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/13/2008","Overwinter","Neechanz","Low % Probability","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-T04","T04","TRIANGLE IS",173,50,"M","","","","MID-WATER TRAWL","P111","QCS","Northern",51.08,-128.695,"1000-0018-118-1139","Mixed","NO","AvgCopy",0,0,0,NA,0,0,0,0,0,0,0,5.495880788,0,0,0,0,0,NA,2.348446081,0,0,0,0,NA,694.8585212,9.878259826,0,0,0,4.651946596,0,0,0,0,0,0,0,0,0,0,0,0,"FaWi",2008-11-13 03:00:00,"318",2008,"318","2008-11",173,"2008-11",13,9.78058846791585,-0.630593034956194
"3670","OK","1000-0018-118-1146","1146","HS200815-T02-118-001","HS","Sockeye","200815 2008 HS Oct","High Seas","SW",2008,"11/13/2008","Overwinter","Nimpkish L","Nimpkish L","L","N","Juvenile","W","Wild","1000-0018-S-HS200815-T02","T02","TRIANGLE IS",171,46,"F","","","","MID-WATER TRAWL","P111","QCS","Northern",51.212,-128.451,"1000-0018-118-1146","Mixed","NO","AvgCopy",0,0,0,2.98089074,0,0,0,NA,0,0,0,0.014703693,0.689851342,0,0,0,0,NA,179.6711126,0,0,0,0,5.874571083,186.5524731,0,0,0,0,0,0,0,0,0.53743545,0,0,0,0,0,0,0,0,"FaWi",2008-11-13 03:00:00,"318",2008,"318","2008-11",171,"2008-11",13,9.62514600118002,-0.630821530024207
"4045","OK","1000-0020-118-2259","2259","HS200941-JF02-118-001","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/17/2009","Summer","LakeWashington","LakeWashington","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-JF02","JF02","JF - SHERINGHAM PT",121,13,"","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.348,-123.879,"1000-0020-118-2259","Mixed","NO","AvgCopy",0,0,0,9497.60695,1991.604884,0,0,0,0,0,0,0.00659586,0,0,0,0,0,NA,0,0,0,0,0,0,1154.717214,2272.341537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2009-06-17 03:00:00,"168",2009,"168","2009-06",121,"2009-06",17,10.704102935791,0.0278497483995199
"4046","OK","1000-0020-118-2260","2260","HS200941-JF03-118-001","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/17/2009","Summer","LakeWashington","LakeWashington","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-JF03","JF03","JF - MAGDALENA PT",117,12,"","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.422,-124.203,"1000-0020-118-2260","Mixed","NO","AvgCopy",0,0,0,730936.1478,0,0,0,0,0,0,0,0.167951761,0,0,0,0,0,NA,0,0,0,0,0,0,0,32.23083887,0,0,0,0,0,0,0.730798543,0,0,0,0,0,0,0,0,0,"SpSu",2009-06-17 03:00:00,"168",2009,"168","2009-06",117,"2009-06",17,11.0662870788574,0.0161299698441049
"4047","OK","1000-0020-118-2261","2261","HS200941-JF04-118-001","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/17/2009","Summer","LakeWashington","LakeWashington","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-JF04","JF04","JF - SOMBRIO PT",140,23,"","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.473,-124.342,"1000-0020-118-2261","Mixed","NO","AvgCopy",0,0,0,2540.266043,0,0,0,0,0,0,0,0.000333405,0,0,0,0,0,NA,0,0,0,0,14463.8366,0,44.51562893,1050.259757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2009-06-17 03:00:00,"168",2009,"168","2009-06",140,"2009-06",17,11.2126507568359,0.00615928649902209
"4048","OK","1000-0020-118-2262","2262","HS200941-JF04-118-002","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/17/2009","Summer","Little","Low % Probability","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-JF04","JF04","JF - SOMBRIO PT",132,21,"","","","","MID-WATER TRAWL","P020","JdF","WCVI",48.473,-124.342,"1000-0020-118-2262","Mixed","NO","AvgCopy",0,0,0,7.021548315,0,0,0,0,0,0,0,102.2106967,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2009-06-17 03:00:00,"168",2009,"168","2009-06",132,"2009-06",17,11.2126507568359,0.00615928649902209
"4049","OK","1000-0020-118-2290","2290","HS200941-VI05-118-001","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/18/2009","Summer","Lake Wenatchee","Lake Wenatchee","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-VI05","VI05","WCVI - OFF BARKLEY SD",140,27,"","","","","MID-WATER TRAWL","P123","Shelf","WCVI",48.476,-125.858,"1000-0020-118-2290","Mixed","NO","AvgCopy",0,0,0,1698.834504,4.506691807,0,0,0,0,0,0,0.329244932,0,0,0,0,0,NA,0,0,0,0,0,18879.96841,0,2.224399443,0,0,0,1992.194799,0,0,0,0,0,0,0,NA,3.620485307,0,0,0,"SpSu",2009-06-18 03:00:00,"169",2009,"169","2009-06",140,"2009-06",18,13.375681254069,0.62212004767524
"4050","OK","1000-0020-118-2292","2292","HS200941-VI05-118-003","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/18/2009","Summer","RedfishLk Idaho","RedfishLk Idaho","L","N","Juvenile","H","Hatchery","1000-0020-S-HS200941-VI05","VI05","WCVI - OFF BARKLEY SD",123,19,"","","","","MID-WATER TRAWL","P123","Shelf","WCVI",48.476,-125.858,"1000-0020-118-2292","Mixed","NO","AvgCopy",0,0,0,7.143540354,30.41216968,0,0,0,0,0,0,0.000237424,0,0,0,0,0,NA,0,0,0,0,0,1091213.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2009-06-18 03:00:00,"169",2009,"169","2009-06",123,"2009-06",18,13.375681254069,0.62212004767524
"4051","OK","1000-0020-118-2293","2293","HS200941-VI05-118-004","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/18/2009","Summer","Lake Wenatchee","Lake Wenatchee","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-VI05","VI05","WCVI - OFF BARKLEY SD",125,21,"","","","","MID-WATER TRAWL","P123","Shelf","WCVI",48.476,-125.858,"1000-0020-118-2293","Mixed","NO","AvgCopy",0,0,0,0,116.1749247,0,0,0,0,0,0,0.001917311,0,0,0,0,0,NA,0,0,0,0,0,135.0587831,0,0,0,0,0,1870.984344,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2009-06-18 03:00:00,"169",2009,"169","2009-06",125,"2009-06",18,13.375681254069,0.62212004767524
"4052","OK","1000-0020-118-2298","2298","HS200941-VI07-118-001","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/19/2009","Summer","Great Central","Great Central","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-VI07","VI07","WCVI - OFF TOFINO",111,13,"","","","","MID-WATER TRAWL","P124","Shelf","WCVI",49.094,-126.028,"1000-0020-118-2298","Mixed","NO","AvgCopy",0,1.1969299,0,1675.112172,0,NA,0,0,0,0,0,1.31e-06,0,0,0,0,0,NA,155.5833778,0,0,0,0,23.58837245,0,326.0954111,0,0,0.83206343,122961.1093,0,0,0,NA,0,0,0,0,251.0831017,0,0,0,"SpSu",2009-06-19 03:00:00,"170",2009,"170","2009-06",111,"2009-06",19,12.9368556722005,0.494401808844666
"4053","OK","1000-0020-118-2299","2299","HS200941-VI07-118-002","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/19/2009","Summer","LakeWashington","LakeWashington","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-VI07","VI07","WCVI - OFF TOFINO",122,18,"","","","","MID-WATER TRAWL","P124","Shelf","WCVI",49.094,-126.028,"1000-0020-118-2299","Mixed","NO","AvgCopy",0,0,0,116915.1144,0,0,0,0,0,0,0,2.23e-05,0,0,0,0,2.764760436,NA,0,0,0,0,0,0,102.9977514,4675.087974,0,0,0.535382054,0,0,0,0,0,0,0,0,0,33.00685769,0,0,0,"SpSu",2009-06-19 03:00:00,"170",2009,"170","2009-06",122,"2009-06",19,12.9368556722005,0.494401808844666
"4054","OK","1000-0020-118-2300","2300","HS200941-VI08-118-001","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/19/2009","Summer","Okanagan","Okanagan","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-VI08","VI08","WCVI - OFF TOFINO",125,16,"","","","","MID-WATER TRAWL","P124","Shelf","WCVI",49.023,-126.17,"1000-0020-118-2300","Mixed","NO","AvgCopy",0,0,0,2469.31814,37706.07204,0,0,0,0,0.917851375,17.75169036,2.29e-05,0,0,0,0,0,NA,0,0,0,0,NA,19652.08115,0,4.974961205,0,0,4826.177232,1323.976887,0,0,0,0,0,0,0,0,8.404733284,0,0,0,"SpSu",2009-06-19 03:00:00,"170",2009,"170","2009-06",125,"2009-06",19,13.1407596588135,0.520527998606363
"4055","OK","1000-0020-118-2301","2301","HS200941-VI08-118-002","HS","Sockeye","200941 2009 HS Jun","High Seas","SW",2009,"6/19/2009","Summer","Lake Wenatchee","Lake Wenatchee","L","N","Juvenile","W","Wild","1000-0020-S-HS200941-VI08","VI08","WCVI - OFF TOFINO",142,28,"","","","","MID-WATER TRAWL","P124","Shelf","WCVI",49.023,-126.17,"1000-0020-118-2301","Mixed","NO","AvgCopy",0,0,0,2212.726398,48.79690406,0,0,0,0,0,0,0.081403675,NA,0,0,0,0,NA,0,0,0,0,0,24938.97979,0,1.946997239,0,0,4.778948665,348.8819161,0,0,0,0,0,0,0,0,0.389051446,0,0,0,"SpSu",2009-06-19 03:00:00,"170",2009,"170","2009-06",142,"2009-06",19,13.1407596588135,0.520527998606363
