"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","nu_sal","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","ye_ruc","season2","Date2","jd","ocean_yr","jd2","mo_yr"
"89","1000-0055-118-G5504",0,"LFS","FW",2015,"4/5/15",95,2392,"Raft","Raft","Thompson","Thompson","Thompson","Spring",95,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",3.95e-08,NA,NA,NA,893.7085903,0,NA,0,NA,0,0,0,0,0.051043909,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-05 02:56:56,"095",2014,"460","0015-04"
"90","1000-0055-118-G5358",0,"LFS","FW",2015,"4/5/15",95,2392,"Raft","Raft","Thompson","Thompson","Thompson","Spring",97,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",70.07823857,NA,NA,NA,16.61899026,0,NA,0,NA,0,0,0,0,4.118886795,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3.307959005,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-05 02:56:56,"095",2014,"460","0015-04"
"91","1000-0055-118-G5516",0,"LFS","FW",2015,"4/9/15",99,2396,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"92","1000-0055-118-G5513",0,"LFS","FW",2015,"4/9/15",99,2396,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",97,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.6e-15,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,2.7893844,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"93","1000-0055-118-G5518",0,"LFS","FW",2015,"4/9/15",99,2396,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",79,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.81e-09,NA,NA,NA,19814.25507,0,NA,0,NA,0,0,14.0593117,0,3.274618288,0,0,0,0,0.68282931,0,0,0,NA,0,0,0,0,0,0,0,0,0,1.591207365,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"94","1000-0055-118-G5510",0,"LFS","FW",2015,"4/9/15",99,2396,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",86,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.2e-11,NA,NA,NA,262.9401402,0,NA,0,NA,0,0,40.15760061,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1.332930329,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"95","1000-0055-118-G5511",0,"LFS","FW",2015,"4/9/15",99,2396,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.61e-07,NA,NA,NA,20827.35978,0,NA,0,NA,0,0,0,0,0.511978161,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.396299846,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"96","1000-0055-118-G5514",0,"LFS","FW",2015,"4/9/15",99,2396,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",91,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.08e-10,NA,NA,NA,240.2285949,0.397429078,NA,0,NA,0,0,14.19708572,0,1.977675479,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"97","1000-0055-118-G5515",0,"LFS","FW",2015,"4/9/15",99,2396,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.04e-12,NA,NA,NA,19.42192227,0,NA,0,NA,0,0,17.68971842,0,0,0,0,0,0,223.5698799,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"98","1000-0055-118-G5517",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",73,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.25e-10,NA,NA,NA,183.9652235,0,NA,0,NA,0,0,20.51209234,0,0,0,0,0,0,706.4048392,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"99","1000-0055-118-G5520",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",78,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",9.67e-08,NA,NA,NA,1238.41079,0,NA,0,NA,0,0,50.6436701,0,0.885356332,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,126.4760912,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"100","1000-0055-118-G5519",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",79,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.8e-10,NA,NA,NA,1426.07285,0,NA,0,NA,0,0,8.436123803,0,9.3640172,0,0,0,0,0,0,0,0,NA,0,10.42680715,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"101","1000-0055-118-G5512",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",82,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.82e-12,NA,NA,NA,0,0,NA,0,NA,0,0,116.0465036,0,0,0,0,0,0,26.1317751,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-09 02:56:56,"099",2014,"464","0015-04"
"102","1000-0055-118-G5361",0,"LFS","FW",2015,"4/13/15",103,2400,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",77,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2207.659674,NA,NA,NA,2499.952915,0,NA,0,NA,0,0,0,0,0.362051903,0,0,0,0,37923.48681,0,0,0,NA,0,0,0,0,0,0,0,2.348185794,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"103","1000-0055-118-G5534",0,"LFS","FW",2015,"4/13/15",103,2400,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.46e-11,NA,NA,NA,9.636136572,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,9.035954574,0,8.62990938,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"104","1000-0055-118-G5536",0,"LFS","FW",2015,"4/13/15",103,2400,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",87,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.24e-16,NA,NA,NA,54.27210922,0,NA,0,NA,0,0,5005104.442,0,8436.437857,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,5.036796508,0,0.058736721,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"105","1000-0055-118-G5535",0,"LFS","FW",2015,"4/13/15",103,2400,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",89,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.27e-10,NA,NA,NA,1029.130482,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2.411354156,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"106","1000-0055-118-G5363",0,"LFS","FW",2015,"4/13/15",103,2400,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.005352937,NA,NA,NA,1.200797278,0,NA,0,NA,0,0,0,0,0.071109134,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"107","1000-0055-118-G5362",0,"LFS","FW",2015,"4/13/15",103,2400,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",103,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6.072649892,NA,NA,NA,609.6890844,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,53898.37858,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"108","1000-0055-118-G5522",0,"LFS","FW",2015,"4/13/15",103,2400,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.41e-10,NA,NA,NA,3.603477603,0,NA,0,NA,0,0,0,0,0.433717153,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"109","1000-0055-118-G5527",0,"LFS","FW",2015,"4/13/15",103,2400,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",3.43e-08,NA,NA,NA,1344.488939,0,NA,0,NA,0,0,0,0,20.53957192,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,10.18772813,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"110","1000-0055-118-G5521",0,"LFS","FW",2015,"4/13/15",103,2400,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",105,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.27e-15,NA,NA,NA,3373.738797,0,NA,0,NA,0,0,0,0,5.583178439,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.043708275,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"111","1000-0055-118-G5523",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",76,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.65e-13,NA,NA,NA,2295.50261,0,NA,0,NA,0,0,0,0,0.248157389,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,21.54386645,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"112","1000-0055-118-G5532",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",77,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.13e-13,NA,NA,NA,11623.7817,0,NA,0,NA,0,0,28.19707956,0,0,0,0,0,0,0,0,0,0,NA,0,53.38695436,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"113","1000-0055-118-G5530",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.27e-14,NA,NA,NA,8309.406405,0,NA,0,NA,0.111705627,0,214.2956904,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"114","1000-0055-118-G5528",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",98,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.35e-11,NA,NA,NA,536.7834813,0,NA,0,NA,0,0,0,0,0.878306891,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"115","1000-0055-118-G5533",0,"LFS","FW",2015,"4/13/15",103,2400,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",86,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.96e-12,NA,NA,NA,245.3074034,0,NA,0,NA,0,0,16.03570389,0,0.400296499,0,0,0,0,135076.6177,0,0,0,NA,0,0,0,0,0,0,0,27963.64976,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"116","1000-0055-118-G5525",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",67,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6.12e-16,NA,NA,NA,0,0,NA,0,NA,0,0,15.2178883,0,0.221872328,0,0,0,0,34.79747334,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"117","1000-0055-118-G5537",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",74,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.93e-14,NA,NA,NA,2.353034478,0,NA,0,NA,0,0,3957.621001,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,3.612518592,0,52.00368275,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"118","1000-0055-118-G5531",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",76,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.7e-09,NA,NA,NA,17618.40807,0,NA,0,NA,0,0,148.2082127,0,1.995325749,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.056114004,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"119","1000-0055-118-G5529",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",88,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7.77e-12,NA,NA,NA,196.1884473,0,NA,0,NA,0,0,18.11352741,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"120","1000-0055-118-G5526",0,"LFS","FW",2015,"4/13/15",103,2400,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",98,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.11e-11,NA,NA,NA,4455.378138,0,NA,0,NA,0,0,0,0,0.581811914,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"121","1000-0055-118-G5524",0,"LFS","FW",2015,"4/13/15",103,2400,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",100,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.95e-14,NA,NA,NA,23009.60048,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-13 02:56:56,"103",2015,"103","0015-04"
"122","1000-0050-118-C9290",0,"LFS","FW",2013,"4/16/13",106,1673,"Chilliw lake","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Spring",84,6.3,1.06292517,-2.973497309,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.000608834,NA,NA,NA,8651.063206,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-16 02:56:56,"106",2013,"106","0013-04"
"123","1000-0050-118-C9289",0,"LFS","FW",2013,"4/16/13",106,1673,"Chilliw lake","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Spring",94,7.5,0.902979109,-3.044322297,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7.51e-05,NA,NA,NA,6785.045191,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-16 02:56:56,"106",2013,"106","0013-04"
"124","1000-0050-118-C9298",0,"LFS","FW",2013,"4/16/13",106,1673,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",95,7.8,0.909753608,-3.041076213,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",20.35980827,NA,NA,NA,3.339817503,0,NA,0,NA,0,0,1307.516667,0,0,0,0,0,0,25.35327842,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-16 02:56:56,"106",2013,"106","0013-04"
"125","1000-0055-118-G5468",0,"LFS","FW",2015,"4/17/15",107,2404,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",75,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1740.278131,NA,NA,NA,2283.135029,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3.346974398,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"126","1000-0055-118-G5450",0,"LFS","FW",2015,"4/17/15",107,2404,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",47.15488541,NA,NA,NA,3104.785183,0,NA,0,NA,0,0,0,0,0,0,0,0,0,37439.6866,0,0,0,NA,0,0,0,0,0,0,0,2643.933477,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"127","1000-0055-118-G5451",0,"LFS","FW",2015,"4/17/15",107,2404,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",91,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",34811.20512,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,65.81674531,0,0,0,NA,0,0,0,0,0,0,0,2.170119433,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"128","1000-0055-118-G5542",0,"LFS","FW",2015,"4/17/15",107,2404,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",83,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",3.15e-09,NA,NA,NA,6.047056899,0,NA,0,NA,0,0,0,0,0.438424646,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"129","1000-0055-118-G5460",0,"LFS","FW",2015,"4/17/15",107,2404,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",136495.7588,NA,NA,NA,19.20554477,0,NA,0,NA,0,0,0,0,0,0,0,0,0,33.54621214,0,0,0,NA,0,0,0,0,0,0,0,13.17002062,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"130","1000-0055-118-G5465",0,"LFS","FW",2015,"4/17/15",107,2404,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.007079098,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"131","1000-0055-118-G5459",0,"LFS","FW",2015,"4/17/15",107,2404,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",93,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",209.1708534,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,2.209810755,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.973843304,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"132","1000-0055-118-G5464",0,"LFS","FW",2015,"4/17/15",107,2404,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1212.162554,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,44.51416228,0,0,0,0,2.472997016,0,0,0,NA,0,0,0,0,0,0,0,480.6579766,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"133","1000-0055-118-G5467",0,"LFS","FW",2015,"4/17/15",107,2404,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",98,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.163646143,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,24.02055666,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2.657889342,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"134","1000-0055-118-G5457",0,"LFS","FW",2015,"4/17/15",107,2404,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",90,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.000298576,NA,NA,NA,0.701468613,0,NA,0,NA,0,0,0,0,2.125522848,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,322.0106726,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"135","1000-0055-118-G5463",0,"LFS","FW",2015,"4/17/15",107,2404,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",222.6727384,NA,NA,NA,77.43055858,0,NA,0,NA,0,0,0,0,0,0,0,0,0,9.016194203,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"136","1000-0055-118-G5538",0,"LFS","FW",2015,"4/17/15",107,2404,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",96,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.05e-09,NA,NA,NA,3.287650239,0,NA,0,NA,0,0,0,0,41.09124262,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1.115742828,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"137","1000-0055-118-G5544",0,"LFS","FW",2015,"4/17/15",107,2404,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",76,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.61e-10,NA,NA,NA,209.4610826,0,NA,0,NA,0,0,36.85941241,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2.357367158,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"138","1000-0055-118-G5455",0,"LFS","FW",2015,"4/17/15",107,2404,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",963.7718588,NA,NA,NA,59.0337664,0,NA,0,NA,0,0,0,0,0,0,0,0,0,15.9714989,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
"139","1000-0055-118-G5543",0,"LFS","FW",2015,"4/17/15",107,2404,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6.1e-07,NA,NA,NA,819.8512234,0,NA,0,NA,0,0,21.10199978,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-17 02:56:56,"107",2015,"107","0015-04"
