"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc"
"70","1000-0167-118-A0069",1,"FW","FW",2012,"4/3/12",94,1295,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",104,10.4,0.924556213,-3.034066679,"","FW","FW",49.07788,-121.978,"Mixed","NO","AvgCopy",0.010087942,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"71","1000-0055-118-G5509",0,"LFS","FW",2015,"4/5/15",95,2392,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",110,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.36e-07,0,0,NA,NA,NA,NA,NA,7379.190387,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,44612.0842,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"72","1000-0055-118-G5507",0,"LFS","FW",2015,"4/5/15",95,2392,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",83,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.2e-06,0,0,NA,NA,NA,NA,NA,4606.195571,0,NA,NA,0,NA,53595.25463,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,680.3298773,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"73","1000-0055-118-G5508",0,"LFS","FW",2015,"4/5/15",95,2392,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",91,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.23e-17,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0.53269557,0,53.47879793,0,NA,0,72.69930407,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.108994602,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"77","1000-0055-118-G5500",0,"LFS","FW",2015,"4/5/15",95,2392,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",83,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.35e-13,0,0,NA,NA,NA,NA,NA,1086.955649,0,NA,NA,0,NA,0,0,0.066019892,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"78","1000-0055-118-G5501",0,"LFS","FW",2015,"4/5/15",95,2392,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.76e-12,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"83","1000-0055-118-G5506",0,"LFS","FW",2015,"4/5/15",95,2392,"Raft","Raft","Thompson","Thompson","Thompson","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.28e-13,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,3.077763309,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,5.943623989,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"85","1000-0055-118-G5505",0,"LFS","FW",2015,"4/5/15",95,2392,"Raft","Raft","Thompson","Thompson","Thompson","Spring",83,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.1e-11,0,0,NA,NA,NA,NA,NA,6.902637447,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.075125685,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"86","1000-0055-118-G5503",0,"LFS","FW",2015,"4/5/15",95,2392,"Raft","Raft","Thompson","Thompson","Thompson","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.31e-06,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,3.097223563,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"87","1000-0055-118-G5502",0,"LFS","FW",2015,"4/5/15",95,2392,"Raft","Raft","Thompson","Thompson","Thompson","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.1e-11,0,0,NA,NA,NA,NA,NA,7214.221947,0,NA,NA,0,NA,0,0,0,0,NA,0,3.588449177,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.126404397,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"89","1000-0055-118-G5504",0,"LFS","FW",2015,"4/5/15",95,2392,"Raft","Raft","Thompson","Thompson","Thompson","Spring",95,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",3.95e-08,0,0,NA,NA,NA,NA,NA,893.7085903,0,NA,NA,0,NA,0,0,0,0,NA,0,0.051043909,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"91","1000-0055-118-G5516",0,"LFS","FW",2015,"4/9/15",99,2396,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"92","1000-0055-118-G5513",0,"LFS","FW",2015,"4/9/15",99,2396,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",97,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.6e-15,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,2.7893844,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"93","1000-0055-118-G5518",0,"LFS","FW",2015,"4/9/15",99,2396,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",79,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.81e-09,0,0,NA,NA,NA,NA,NA,19814.25507,0,NA,NA,0,NA,0,0,14.0593117,0,NA,0,3.274618288,NA,0,0,0,0,0,0,NA,0,0.68282931,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,1.591207365,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"94","1000-0055-118-G5510",0,"LFS","FW",2015,"4/9/15",99,2396,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",86,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.2e-11,0,0,NA,NA,NA,NA,NA,262.9401402,0,NA,NA,0,NA,0,0,40.15760061,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,1.332930329,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"95","1000-0055-118-G5511",0,"LFS","FW",2015,"4/9/15",99,2396,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.61e-07,0,0,NA,NA,NA,NA,NA,20827.35978,0,NA,NA,0,NA,0,0,0,0,NA,0,0.511978161,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.396299846,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"96","1000-0055-118-G5514",0,"LFS","FW",2015,"4/9/15",99,2396,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",91,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.08e-10,0,0,NA,NA,NA,NA,NA,240.2285949,0.397429078,NA,NA,0,NA,0,0,14.19708572,0,NA,0,1.977675479,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"97","1000-0055-118-G5515",0,"LFS","FW",2015,"4/9/15",99,2396,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.04e-12,0,0,NA,NA,NA,NA,NA,19.42192227,0,NA,NA,0,NA,0,0,17.68971842,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,223.5698799,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"98","1000-0055-118-G5517",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",73,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.25e-10,0,0,NA,NA,NA,NA,NA,183.9652235,0,NA,NA,0,NA,0,0,20.51209234,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,706.4048392,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"99","1000-0055-118-G5520",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",78,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",9.67e-08,0,0,NA,NA,NA,NA,NA,1238.41079,0,NA,NA,0,NA,0,0,50.6436701,0,NA,0,0.885356332,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,126.4760912,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"100","1000-0055-118-G5519",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",79,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.8e-10,0,0,NA,NA,NA,NA,NA,1426.07285,0,NA,NA,0,NA,0,0,8.436123803,0,NA,0,9.3640172,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,10.42680715,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"101","1000-0055-118-G5512",0,"LFS","FW",2015,"4/9/15",99,2396,"Raft","Raft","Thompson","Thompson","Thompson","Spring",82,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.82e-12,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,116.0465036,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,26.1317751,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"103","1000-0055-118-G5534",0,"LFS","FW",2015,"4/13/15",103,2400,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.46e-11,0,0,NA,NA,NA,NA,NA,9.636136572,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,9.035954574,NA,0,NA,NA,8.62990938,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"104","1000-0055-118-G5536",0,"LFS","FW",2015,"4/13/15",103,2400,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",87,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.24e-16,0,0,NA,NA,NA,NA,NA,54.27210922,0,NA,NA,0,NA,0,0,5005104.442,0,NA,0,8436.437857,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,5.036796508,NA,0,NA,NA,0.058736721,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"105","1000-0055-118-G5535",0,"LFS","FW",2015,"4/13/15",103,2400,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",89,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.27e-10,0,0,NA,NA,NA,NA,NA,1029.130482,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,2.411354156,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"108","1000-0055-118-G5522",0,"LFS","FW",2015,"4/13/15",103,2400,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.41e-10,0,0,NA,NA,NA,NA,NA,3.603477603,0,NA,NA,0,NA,0,0,0,0,NA,0,0.433717153,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"109","1000-0055-118-G5527",0,"LFS","FW",2015,"4/13/15",103,2400,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",3.43e-08,0,0,NA,NA,NA,NA,NA,1344.488939,0,NA,NA,0,NA,0,0,0,0,NA,0,20.53957192,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,10.18772813,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"110","1000-0055-118-G5521",0,"LFS","FW",2015,"4/13/15",103,2400,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",105,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.27e-15,0,0,NA,NA,NA,NA,NA,3373.738797,0,NA,NA,0,NA,0,0,0,0,NA,0,5.583178439,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.043708275,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"111","1000-0055-118-G5523",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",76,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.65e-13,0,0,NA,NA,NA,NA,NA,2295.50261,0,NA,NA,0,NA,0,0,0,0,NA,0,0.248157389,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,21.54386645,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"112","1000-0055-118-G5532",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",77,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.13e-13,0,0,NA,NA,NA,NA,NA,11623.7817,0,NA,NA,0,NA,0,0,28.19707956,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,53.38695436,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"113","1000-0055-118-G5530",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.27e-14,0,0,NA,NA,NA,NA,NA,8309.406405,0,NA,NA,0,NA,0.111705627,0,214.2956904,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"114","1000-0055-118-G5528",0,"LFS","FW",2015,"4/13/15",103,2400,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",98,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.35e-11,0,0,NA,NA,NA,NA,NA,536.7834813,0,NA,NA,0,NA,0,0,0,0,NA,0,0.878306891,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"115","1000-0055-118-G5533",0,"LFS","FW",2015,"4/13/15",103,2400,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",86,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.96e-12,0,0,NA,NA,NA,NA,NA,245.3074034,0,NA,NA,0,NA,0,0,16.03570389,0,NA,0,0.400296499,NA,0,0,0,0,0,0,NA,0,135076.6177,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,27963.64976,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"116","1000-0055-118-G5525",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",67,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6.12e-16,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,15.2178883,0,NA,0,0.221872328,NA,0,0,0,0,0,0,NA,0,34.79747334,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"117","1000-0055-118-G5537",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",74,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.93e-14,0,0,NA,NA,NA,NA,NA,2.353034478,0,NA,NA,0,NA,0,0,3957.621001,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,3.612518592,NA,0,NA,NA,52.00368275,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"118","1000-0055-118-G5531",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",76,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.7e-09,0,0,NA,NA,NA,NA,NA,17618.40807,0,NA,NA,0,NA,0,0,148.2082127,0,NA,0,1.995325749,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.056114004,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"119","1000-0055-118-G5529",0,"LFS","FW",2015,"4/13/15",103,2400,"Raft","Raft","Thompson","Thompson","Thompson","Spring",88,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7.77e-12,0,0,NA,NA,NA,NA,NA,196.1884473,0,NA,NA,0,NA,0,0,18.11352741,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"120","1000-0055-118-G5526",0,"LFS","FW",2015,"4/13/15",103,2400,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",98,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.11e-11,0,0,NA,NA,NA,NA,NA,4455.378138,0,NA,NA,0,NA,0,0,0,0,NA,0,0.581811914,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"121","1000-0055-118-G5524",0,"LFS","FW",2015,"4/13/15",103,2400,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",100,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.95e-14,0,0,NA,NA,NA,NA,NA,23009.60048,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"122","1000-0050-118-C9290",0,"LFS","FW",2013,"4/16/13",106,1673,"Chilliw lake","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Spring",84,6.3,1.06292517,-2.973497309,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.000608834,0,0,NA,NA,NA,NA,NA,8651.063206,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"123","1000-0050-118-C9289",0,"LFS","FW",2013,"4/16/13",106,1673,"Chilliw lake","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Spring",94,7.5,0.902979109,-3.044322297,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7.51e-05,0,0,NA,NA,NA,NA,NA,6785.045191,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"124","1000-0050-118-C9298",0,"LFS","FW",2013,"4/16/13",106,1673,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",95,7.8,0.909753608,-3.041076213,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",20.35980827,0,0,NA,NA,NA,NA,NA,3.339817503,0,NA,NA,0,NA,0,0,1307.516667,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,25.35327842,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"125","1000-0055-118-G5468",0,"LFS","FW",2015,"4/17/15",107,2404,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",75,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1740.278131,0,0,NA,NA,NA,NA,NA,2283.135029,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,3.346974398,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"126","1000-0055-118-G5450",0,"LFS","FW",2015,"4/17/15",107,2404,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",47.15488541,0,0,NA,NA,NA,NA,NA,3104.785183,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,37439.6866,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,2643.933477,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"127","1000-0055-118-G5451",0,"LFS","FW",2015,"4/17/15",107,2404,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",91,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",34811.20512,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,65.81674531,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,2.170119433,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
