"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc","richness","rib"
"2771","1000-0098-118-D1793",0,"SOG","SW",2014,"6/8/14",159,2091,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",117,17,1.061429946,-2.974108664,"F","VIS","ECVI",49.78333333,-124.7016667,"Mixed","NO","AvgCopy",3.72e-08,NA,0,0,0,0,NA,NA,5315.180509,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,501.7593892,0,NA,4862067.424,NA,0,0,0,NA,NA,NA,0,4.738595688,242.9967301,0,43.31287619,0,NA,0,NA,0,25.8164255,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,7,0.0521629389264538
"2775","1000-0098-118-D1791",0,"SOG","SW",2014,"6/8/14",159,2091,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",116,16,1.025052278,-2.989253985,"F","VIS","ECVI",49.78333333,-124.7016667,"Mixed","NO","AvgCopy",1.61e-05,NA,0,0,0,0,NA,NA,503884.3424,0,NA,0,0,0,0,0,0,NA,NA,443.5917415,0,NA,0,NA,NA,NA,0,0.938597018,0,NA,3.255978522,NA,0,0,0,NA,NA,NA,0,0,0,0,65.23347857,0,NA,0,NA,0,11.07511105,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,6,0.127787904142407
"2779","1000-0098-118-D1792",0,"SOG","SW",2014,"6/8/14",159,2091,"Kuzkwa Cr","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",114,13,0.877462971,-3.056771202,"M","VIS","ECVI",49.78333333,-124.7016667,"Mixed","NO","AvgCopy",4.71e-10,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,4.967617142,0,NA,84.60102993,NA,0,0,0,NA,NA,NA,0,0,0,0,203.6935161,0,NA,0,NA,0,376.6393283,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,4,0.000818455286828155
"2781","1000-0098-118-D1794",0,"SOG","SW",2014,"6/8/14",159,2091,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",115,15,0.986274349,-3.006002262,"M","VIS","ECVI",49.78333333,-124.7016667,"Mixed","NO","AvgCopy",0.000167576,NA,0,0,0,0,NA,NA,22952.82711,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,12.11336056,0,NA,90.11069015,NA,0,0,0,NA,NA,NA,0,1.962321263,0,0,12.91836543,0,NA,0,NA,0,3979.382056,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,6,0.0102682023770053
"2782","1000-0098-118-D1795",0,"SOG","SW",2014,"6/8/14",159,2091,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",125,19,0.9728,-3.011976438,"F","VIS","ECVI",49.78333333,-124.7016667,"Mixed","NO","AvgCopy",2.56e-07,NA,0,0,0,0,NA,NA,13539.1279,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10.99456781,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,38.52744913,0,14.85876502,0,NA,0,NA,0,75757.92212,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,5,0.0874476919622985
"2783","1000-0098-118-D1797",0,"SOG","SW",2014,"6/8/14",159,2091,"","","","","","Summer",117,14,0.874118779,-3.05842955,"M","VIS","ECVI",49.75666667,-124.7733333,"Mixed","NO","AvgCopy",0.010372662,NA,0,0,0,0,NA,NA,10799.76415,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,33.71749076,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,2538.079802,0,0.940965922,0,NA,0,NA,0,28.06497917,NA,0,0,NA,0,NA,NA,2.367366115,0,0,0,NA,0,0,0,0,0,0,0,0,0,6,0.00348102978422851
"2784","1000-0098-118-D1800",0,"SOG","SW",2014,"6/8/14",159,2091,"","","","","","Summer",121,16,0.903158288,-3.044236128,"F","VIS","ECVI",49.75666667,-124.7733333,"Mixed","NO","AvgCopy",0.001314723,NA,0,0,0,0,NA,NA,100.2464571,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,42.22452497,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,10.58128493,0,NA,0,NA,0,453.1566675,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,4,0.000613358599317601
"2785","1000-0098-118-D1799",0,"SOG","SW",2014,"6/8/14",159,2091,"","","","","","Summer",124,17,0.891628344,-3.049816134,"M","VIS","ECVI",49.75666667,-124.7733333,"Mixed","NO","AvgCopy",2.65e-07,NA,0,0,0,0,NA,NA,22.85827236,0,NA,0,0,0,0,0,0,NA,NA,16.76664974,0,NA,0,NA,NA,NA,0,478.4882955,0,NA,16465.39886,NA,0,0,0,NA,NA,NA,0,0,38766.36402,0,79.05087134,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,10.2489731,0,0,0,NA,0,0,0,0,0,0,0,0,0,7,0.0042627276616274
"2786","1000-0098-118-D1798",0,"SOG","SW",2014,"6/8/14",159,2091,"","","","","","Summer",125,17,0.8704,-3.060281118,"F","VIS","ECVI",49.75666667,-124.7733333,"Mixed","NO","AvgCopy",8.69e-08,NA,0,0,0,0,NA,NA,59506.99122,0,NA,0,0,0,0,0,0,NA,NA,6312.535721,0,NA,0,NA,NA,NA,0,329.4018425,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,164.886233,10.46521798,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,5,0.0161852689193653
"2787","1000-0098-118-D1796",0,"SOG","SW",2014,"6/8/14",159,2091,"","","","","","Summer",135,21,0.853528426,-3.068782011,"F","VIS","ECVI",49.75666667,-124.7733333,"Mixed","NO","AvgCopy",69.50396873,NA,0,0,0,0,NA,NA,72.18112881,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,217.4792633,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,10050.14814,0,70.71713674,0,NA,0,NA,0,69.22827216,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,2.876919718,0,0,0,0,0,6,0.00446893399377786
"2788","2015-0032-118-E5502",0,"SOG","SW",2015,"6/8/15",159,2456,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",105,11,0.950221358,-3.022175212,"F","VIN","ECVI",50.44313333,-125.7465333,"Mixed","NO","AvgCopy",34692442.73,0,0,NA,NA,NA,NA,NA,0.464934482,421.5650214,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0.796943454,NA,0,0,0,NA,NA,0,NA,0,69582.26179,0,217.6699032,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00339044168773676
"2789","2015-0032-118-E5501",0,"SOG","SW",2015,"6/8/15",159,2456,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",106,12,1.00754314,-2.99673635,"M","VIN","ECVI",50.44313333,-125.7465333,"Mixed","NO","AvgCopy",31.25868719,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,21.51662124,NA,0,0,0,NA,NA,0,NA,0,8496.449317,0,373.5315234,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000821597386059747
"2794","2015-0032-118-E5499",0,"SOG","SW",2015,"6/8/15",159,2456,"Quesnel Decept","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",NA,9.9,NA,NA,"F","VIN","ECVI",50.30508333,-125.3320833,"Mixed","NO","AvgCopy",62402342.64,0,0,NA,NA,NA,NA,NA,24.58093262,0,NA,NA,0,NA,0,0,0,0,NA,0,0.013745914,NA,0,0,0,0,0,0,NA,0,35982.7109,NA,0,0,0,NA,NA,0,NA,0,266.9791969,0,125.9823613,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.000677180597516495
"2795","2015-0032-118-E5503",0,"SOG","SW",2015,"6/8/15",159,2456,"Quesnel Decept","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",112,13.4,0.953785532,-3.02054927,"M","VIN","ECVI",50.44313333,-125.7465333,"Mixed","NO","AvgCopy",33.43289235,0,0,NA,NA,NA,NA,NA,1724.458029,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,16.41706348,NA,0,0,0,NA,NA,0,NA,0,269087.4096,0,425.7014476,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00447954916748446
"2796","2015-0032-118-E5500",0,"SOG","SW",2015,"6/8/15",159,2456,"Quesnel Decept","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",124,20.6,1.080443758,-2.966397835,"M","VIN","ECVI",50.30508333,-125.3320833,"Mixed","NO","AvgCopy",366661.215,0,0,NA,NA,NA,NA,NA,6509.842528,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,30545.87944,NA,0,0,0,NA,NA,0,NA,0,56.24542142,0,17.17410171,0,NA,0,0,0,135.3137542,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00214600720164045
"2803","2016-0052-118-1660",0,"Hakai","SW",2016,"6/7/16",159,2821,"Chilko North","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",99,NA,NA,NA,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",2.98e-07,NA,0,0,1052.370412,0,NA,NA,17104.87088,0,NA,0,0,0,0,0,6.368677486,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,334154.7708,NA,0,0,0,NA,NA,NA,0,0,0,0,295.5123744,0,NA,0,NA,0,225.9189834,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,6,0.0578827737097508
"2804","2016-0052-118-1659",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",90,7.4,1.015089163,-2.993495809,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",1.53e-09,NA,0,0,3702765.029,0,NA,NA,2974.01395,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,177.8870363,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,3,0.0230729493158308
"2806","2016-0052-118-1675",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",93,10.2,1.268093645,-2.896848674,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",1.03e-08,NA,0,0,94070.31509,0,NA,NA,30865.01959,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,1841.730434,NA,0,0,0,NA,NA,NA,0,0,0,0,5954.268265,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,4,0.01986489248755
"2807","2016-0052-118-1654",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",106,13.4,1.125089839,-2.948812797,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",9.69e-05,NA,0,0,129.2319902,0,NA,NA,4038.956975,0,NA,0,0,0,0,0,27.13135588,NA,NA,1.069780185,0,NA,0,NA,NA,NA,0,0,0,NA,41.58337587,NA,0,0,0,NA,NA,NA,0,0,68.31965343,0,3.162425873,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,8.100178784,NA,0,0,NA,0,0,0,0,0,0,0,0,0,8,0.213186172109976
"2809","2016-0052-118-1656",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",97,6.7,0.734107397,-3.1342404,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",4.65e-13,NA,0,0,5555822.121,0,NA,NA,47241.10281,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,41.45318582,1.481140304,357.3161558,0,NA,0,NA,0,44.69769318,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,6,0.0456776858910492
"2811","2016-0052-118-1676",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",89,8.4,1.191541756,-2.923890734,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",5.67e-15,NA,0,0,16079.91311,0,NA,NA,50271.45231,0,NA,0,0,0,0,7.18336624,17.52705545,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,10.13945952,NA,0,0,0,NA,NA,NA,0,0,32.38276632,0,1618.3065,0,NA,0,NA,0,27967.57267,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,8,0.182642760042865
"2814","2016-0052-118-1672",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",102,11.4,1.074247461,-2.968895664,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",2.65e-14,NA,0,0,6283748.708,0,NA,NA,2988.914345,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,6567.02151,0,332.9514354,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,4,0.0387730603476634
"2815","2016-0052-118-1662",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",102,11.8,1.111940355,-2.953918508,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",3.72e-14,NA,0,0,594710.7129,0,NA,NA,32379.24203,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0.17843558,20073.2496,0,NA,0,NA,0,306829.8639,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,5,0.390503203622029
"2816","2016-0052-118-1661",0,"Hakai","SW",2016,"6/7/16",159,2821,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",102,12.5,1.177902918,-2.928890502,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",1.44e-09,NA,0,0,255.2276302,0,NA,NA,15782.87407,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,142.9559443,0,14759.18374,0,NA,0,NA,0,5.899654396,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,5,0.0324409493706091
"2818","2016-0052-118-1657",0,"Hakai","SW",2016,"6/7/16",159,2821,"Little","Late Shuswap","Thompson","Thompson","Thompson","Summer",90,7.9,1.083676269,-2.965100437,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",1.99e-10,NA,0,0,6.639475089,0,NA,NA,19852.92397,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0.117998949,NA,0,0,0,NA,NA,NA,0,0,4008.871855,0,2.829727219,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,5,0.00508120312420998
"2819","2016-0052-118-1673",0,"Hakai","SW",2016,"6/7/16",159,2821,"Quesnel Horsef","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",97,10.2,1.117596335,-2.951715031,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",1.33e-13,NA,0,0,7603.607681,0,NA,NA,1489.114988,0,NA,0,0,0,0,0,0,NA,NA,9.386063632,0,NA,0,NA,NA,NA,0,0,0,NA,1031134.174,NA,0,0,0,NA,NA,NA,0,0,1113.647357,0,15.96762951,0,NA,0,NA,0,2831.671286,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,7,0.014194112747475
"2822","2016-0052-118-1666",0,"Hakai","SW",2016,"6/7/16",159,2821,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",85,6.7,1.090983106,-2.962181974,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",2.47e-16,NA,0,0,0,0,NA,NA,4720.598212,0,NA,0,0,0,0,7234.298966,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,10268.76521,NA,0,0,0,NA,NA,NA,0,0,0,1985.517153,3961.231971,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,5,0.0469335083931924
"2823","2016-0052-118-1677",0,"Hakai","SW",2016,"6/7/16",159,2821,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",84,7,1.181027967,-2.927739818,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",8.77e-16,NA,0,0,35.17986196,0,NA,NA,40774.99134,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,53.0207324,NA,0,0,0,NA,NA,NA,0,0,1142.911316,0,2061.928949,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,42.40492343,NA,0,0,NA,0,0,0,0,0,0,0,0,0,6,0.0256078442922815
"2824","2016-0052-118-1658",0,"Hakai","SW",2016,"6/7/16",159,2821,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",94,8.1,0.975217437,-3.010898542,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",1.43e-11,NA,0,0,1398266.38,0,NA,NA,3739.788977,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,443.2824853,0,4765.31037,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,4.971168277,NA,0,0,NA,0,0,0,0,0,0,0,0,0,5,0.0197562370437729
"2826","2016-0052-118-1674",0,"Hakai","SW",2016,"6/7/16",159,2821,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",97,10.6,1.161423642,-2.935009338,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",5.35e-14,NA,0,0,148838.3197,0,NA,NA,23767.48956,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,18862.50631,NA,0,0,0,NA,NA,NA,0,0,522.8530938,0,11724.93632,0,NA,0,NA,0,3.648156882,NA,0,0,NA,0,NA,NA,5.790242567,NA,0,0,NA,0,0,0,0,0,0,0,0,0,7,0.0312373246712728
"2827","2016-0052-118-1664",0,"Hakai","SW",2016,"6/7/16",159,2821,"","","","","","Summer",92,8.5,1.091579683,-2.961944556,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",1.72e-12,NA,0,0,2281936.842,0,NA,NA,65456.35132,0,NA,0,0,0,0,0,12.01085313,NA,NA,0,0,NA,0,NA,NA,NA,68.21585942,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,48556.68709,0,2069.848391,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,6,1.12765421797038
"2828","2016-0052-118-1665",0,"Hakai","SW",2016,"6/7/16",159,2821,"","","","","","Summer",94,8.5,1.023376323,-2.989964635,"","VIN","ECVI",50.307276,-125.329834,"Mixed","NO","AvgCopy",6.3e-12,NA,0,0,10494.53915,0,NA,NA,34557.13026,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,7527.601134,NA,0,0,0,NA,NA,NA,0,0,1040.455562,280.1468512,1772.059172,0,NA,0,NA,0,61.30875425,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,7,0.0123878225645657
"2829","2016-0052-118-1663",0,"Hakai","SW",2016,"6/7/16",159,2821,"","","","","","Summer",91,10.3,1.366825422,-2.864286952,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",1.27e-13,NA,0,0,1814055.861,0,NA,NA,158536.9501,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,10211.11772,NA,0,0,0,NA,NA,NA,0,0,143.2160604,0,5334.499374,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,4.507834551,NA,0,0,NA,0,0,0,0,0,0,0,0,0,6,0.0625004730050059
"2830","2016-0052-118-1655",0,"Hakai","SW",2016,"6/7/16",159,2821,"","","","","","Summer",108,11.9,0.944660367,-3.024724305,"","VIN","ECVI",50.244069,-125.397371,"Mixed","NO","AvgCopy",1.45e-09,NA,0,0,192.0549463,0,NA,NA,8754.126707,0,NA,0,0,0,0,0,0,NA,NA,5.140831274,0,NA,0,NA,NA,NA,0,0,0,NA,329301.2627,NA,0,0,0,NA,NA,NA,0,0,0,0.029059008,206.6938805,0,NA,0,NA,0,1908.744656,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,7,0.00811392393783929
"2831","1000-0068-118-4915",NA,"PARR","SW",2010,"6/9/10",160,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Summer",95,7.5,NA,NA,"U","VIN","ECVI",50.36848333,-125.3758833,"Brain","","AvgCopy",2925985.565,0,0,NA,NA,NA,0,NA,0.394083606,0,NA,NA,0,NA,0,0,0,0,NA,0,0.001399102,NA,0,0,0,0,0,0,NA,NA,28783.27671,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,3,0.000301315166530276
"2832","1000-0068-118-4918",NA,"PARR","SW",2010,"6/9/10",160,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Summer",120,15.1,NA,NA,"U","VIN","ECVI",50.36848333,-125.3758833,"Brain","","AvgCopy",303974236.7,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,4029263.957,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0.0413743835182247
"2833","1000-0068-118-4919",NA,"PARR","SW",2010,"6/9/10",160,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Summer",132,22.7,NA,NA,"U","VIN","ECVI",50.4342,-125.3048167,"Brain","","AvgCopy",1768460383,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,1294416.828,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0.0132916827603399
"2834","1000-0068-118-4909",NA,"PARR","SW",2010,"6/9/10",160,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Summer",134,23.1,NA,NA,"U","VIN","ECVI",50.4317,-125.48365,"Brain","","AvgCopy",50803.61751,0,0,NA,NA,NA,0,NA,0.244573306,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,28700185.36,0,0,0,0,NA,0,0,NA,0,0.399976861,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,3,0.294707112183334
"2835","1000-0068-118-4922",NA,"PARR","SW",2010,"6/9/10",160,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Summer",135,23.7,NA,NA,"U","VIN","ECVI",50.4342,-125.3048167,"Brain","","AvgCopy",481295.9071,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,9546487.23,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0.0980278353865747
"2836","1000-0068-118-4913",NA,"PARR","SW",2010,"6/9/10",160,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Summer",136,23.9,NA,NA,"U","VIN","ECVI",50.4317,-125.48365,"Brain","","AvgCopy",451505.2498,0,0,NA,NA,NA,0,NA,0.250145875,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,10046287.67,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,2,0.103160085484071
"2837","1000-0068-118-4910",NA,"PARR","SW",2010,"6/9/10",160,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Summer",128,28,NA,NA,"U","VIN","ECVI",50.4317,-125.48365,"Brain","","AvgCopy",1952799.26,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,19302155.57,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0.198203641112713
